layer_idx,layer_name,raw_pc1_alignment,raw_pc1_ratio,raw_mean_dir_alignment,raw_mean_dir_ratio,random_baseline,behavioral_pc1_alignment,behavioral_pc1_ratio,contrastive_mean_alignment,contrastive_mean_ratio
0,model.layers.0,0.3085751533508301,9.826783058316272,0.19483552873134613,6.2046683023713864,0.031401440501213074,0.12576855719089508,4.005184194682161,0.10391849279403687,3.309354215156727
1,model.layers.1,0.18424543738365173,5.9639396700234935,0.13008162379264832,4.210682052672012,0.030893241986632347,0.06376270949840546,2.0639694423144856,0.08394977450370789,2.7174154082830784
2,model.layers.2,0.14278165996074677,4.534357490661017,0.6649570465087891,21.117228680727436,0.03148883953690529,0.06318284571170807,2.006515471335219,0.09218591451644897,2.9275741165638034
3,model.layers.3,0.15063491463661194,4.749753175409508,0.44563859701156616,14.051678167355401,0.03171426057815552,0.05551935359835625,1.750611580898275,0.11578445136547089,3.650863857578261
4,model.layers.4,0.19176781177520752,5.872715109950391,0.4191027581691742,12.83464142255075,0.03265402838587761,0.05715852975845337,1.750428073760894,0.09670516848564148,2.9615079763315535
5,model.layers.5,0.3168674409389496,9.996406506997443,0.5105307102203369,16.106017388677937,0.031698133796453476,0.0918227881193161,2.896788366537883,0.11115196347236633,3.5065774117662754
6,model.layers.6,0.2176549732685089,6.763215574935459,0.2530174255371094,7.862036724571526,0.03218217194080353,0.18271486461162567,5.677517952181622,0.11344815045595169,3.5251861539812825
7,model.layers.7,0.2832907736301422,9.250880456402106,0.23418842256069183,7.647439673452998,0.030623113736510277,0.17296776175498962,5.6482746201113745,0.10463264584541321,3.416786526965051
8,model.layers.8,0.3012418746948242,9.652158397985449,0.3956637978553772,12.677552392466943,0.0312097929418087,0.36705127358436584,11.76077209188694,0.13621383905410767,4.364458134779139
9,model.layers.9,0.1669166386127472,5.419000261641182,0.2571057677268982,8.347018213168818,0.030802108347415924,0.13920637965202332,4.51937814004617,0.14410300552845,4.678348612529006
10,model.layers.10,0.30815863609313965,9.570302768282792,0.2899654507637024,9.005287637992659,0.03219946473836899,0.43789568543434143,13.599470531355541,0.17257098853588104,5.359436393699069
11,model.layers.11,0.26424670219421387,8.610899684972622,0.31594353914260864,10.295523460015373,0.030687466263771057,0.10408467799425125,3.391765019237391,0.10578015446662903,3.4470148206564684
12,model.layers.12,0.19242432713508606,6.187886981876263,0.24460284411907196,7.865818097894408,0.031096935272216797,0.13981837034225464,4.496210466468807,0.10777777433395386,3.4658647202569175
13,model.layers.13,0.17072653770446777,5.450591036425531,0.2240648865699768,7.153463537286148,0.03132257238030434,0.15531308948993683,4.958503492168298,0.12904392182826996,4.119837800728496
14,model.layers.14,0.2078014314174652,6.8295029974468,0.21692600846290588,7.1293870062199645,0.03042702004313469,0.13164378702640533,4.326542083754479,0.17425504326820374,5.7269833619654085
15,model.layers.15,0.17997413873672485,5.658582526994983,0.13758406043052673,4.325792393339768,0.03180551528930664,0.11039958894252777,3.4710830642810633,0.1082397997379303,3.403176944318986
16,model.layers.16,0.059821631759405136,1.952703835667143,0.043551404029130936,1.4216093943810386,0.030635280534625053,0.05991745367646217,1.9558316645055602,0.1320006400346756,4.308778422208522
17,model.layers.17,0.17613747715950012,5.4926096172118495,0.1920141875743866,5.987703413948393,0.03206808492541313,0.15215472877025604,4.744739961223484,0.12131239473819733,3.7829633804885243
18,model.layers.18,0.1805875599384308,5.736450269466017,0.17978045344352722,5.71081214537953,0.03148071467876434,0.18629850447177887,5.917861155788416,0.09944174438714981,3.158814602624467
19,model.layers.19,0.25544777512550354,8.31317616680132,0.24806158244609833,8.0728032729068,0.030728058889508247,0.23760749399662018,7.732590174941328,0.11282124370336533,3.6716032222355466
20,model.layers.20,0.24554187059402466,7.848413012582615,0.2971162497997284,9.496918124540354,0.031285542994737625,0.3191801607608795,10.202161126383709,0.07458460330963135,2.383995730493829
21,model.layers.21,0.2424536645412445,7.959065613797204,0.22857584059238434,7.50349604509343,0.03046257793903351,0.22581276297569275,7.4127920498006645,0.10146888345479965,3.330935429264709
22,model.layers.22,0.13597805798053741,4.341289358108943,0.17194905877113342,5.489713782254595,0.031322043389081955,0.16124239563941956,5.147888612776005,0.061487093567848206,1.9630613124755356
23,model.layers.23,0.12999993562698364,4.185864654580313,0.1064169704914093,3.4265173538674154,0.03105688840150833,0.10763987898826599,3.465893753771692,0.04813305288553238,1.5498349581395847
24,model.layers.24,0.11255136877298355,3.624734569224144,0.1455785483121872,4.688380091307388,0.031050926074385643,0.15255488455295563,4.913054099399188,0.05271095037460327,1.6975644639636314
25,model.layers.25,0.1269603818655014,4.0969925862140615,0.1274651736021042,4.113282140262777,0.030988676473498344,0.13645468652248383,4.403372381386088,0.0682910904288292,2.203743302282972
26,model.layers.26,0.08419996500015259,2.715974950747648,0.11271920800209045,3.6358987251507373,0.03100174479186535,0.05614662542939186,1.811079472954209,0.04684947803616524,1.5111883811542712
27,model.layers.27,0.10875577479600906,3.522261273332863,0.13867394626140594,4.491217790071014,0.03087669052183628,0.12192923575639725,3.948908699306976,0.07401605695486069,2.3971498663487263
28,model.layers.28,0.06850958615541458,2.220460926228282,0.11425480991601944,3.7031071896514454,0.030853766947984695,0.07126730680465698,2.3098412785370033,0.042450226843357086,1.3758522756417453
29,model.layers.29,0.20721155405044556,6.5863954433325,0.2509362995624542,7.9762236598182295,0.031460538506507874,0.22115911543369293,7.029730541904545,0.0588013157248497,1.869049820734516
30,model.layers.30,0.21433790028095245,6.772682713284333,0.2587340772151947,8.175520100719426,0.03164741396903992,0.25072887539863586,7.922570473573254,0.047614846378564835,1.5045414112067466
31,model.layers.31,0.2785569727420807,8.395343866006955,0.3002360761165619,9.048723767948958,0.033179935067892075,0.28042536973953247,8.451654914757283,0.0524183064699173,1.5798193933424127
32,model.layers.32,0.1621510088443756,5.262458535544296,0.2798699140548706,9.082914923296132,0.030812785029411316,0.1326887607574463,4.306288974674106,0.027584891766309738,0.8952417265994546
33,model.layers.33,0.12231771647930145,3.8269418477057426,0.19848746061325073,6.210056818663989,0.031962260603904724,0.11980126053094864,3.748209748596542,0.034340355545282364,1.07440318119063
34,model.layers.34,0.1808691918849945,5.782926950276715,0.2841731607913971,9.085862622368616,0.031276408582925797,0.13920147716999054,4.450685965117379,0.05417807027697563,1.7322343261085875
35,model.layers.35,0.08149884641170502,2.532681865504939,0.21659322082996368,6.73091395448967,0.03217887133359909,0.026743609458208084,0.8310921893395296,0.02786998450756073,0.8660957481241722
36,model.layers.36,0.1442021131515503,4.4651224073278,0.2572288513183594,7.964920088415845,0.03229521960020065,0.0352662093937397,1.0919946895647026,0.019002120941877365,0.5883880211599887
37,model.layers.37,0.07455591857433319,2.4305588607893465,0.16708995401859283,5.447212992002326,0.030674392357468605,0.13466621935367584,4.39018362268238,0.024008281528949738,0.7826815431739972
38,model.layers.38,0.09412915259599686,3.055774593244894,0.23414023220539093,7.601043386638557,0.03080369532108307,0.18646124005317688,6.053209917069486,0.04066338762640953,1.3200814344666216
39,model.layers.39,0.1353694647550583,4.250795911863879,0.2592429220676422,8.140600653912257,0.03184567391872406,0.5648183226585388,17.736107779158633,0.1296808123588562,4.072164043934542
40,model.layers.40,0.10518364608287811,3.3159550601639727,0.22973716259002686,7.242552765264135,0.031720466911792755,0.16439631581306458,5.182657338795018,0.13024041056632996,4.105879236349799
41,model.layers.41,0.07792604714632034,2.4555805448869563,0.08398404717445374,2.6464782941604024,0.03173426538705826,0.04170640558004379,1.3142388442624384,0.17690116167068481,5.5744525338335205
