layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
16,model.layers.16,0,0.14148929715156555,0.14148929715156555
16,model.layers.16,1,0.1059558242559433,0.24744512140750885
16,model.layers.16,2,0.0804542526602745,0.32789937406778336
16,model.layers.16,3,0.07452189922332764,0.402421273291111
16,model.layers.16,4,0.06081782653927803,0.463239099830389
17,model.layers.17,0,0.1493452489376068,0.1493452489376068
17,model.layers.17,1,0.11089804023504257,0.2602432891726494
17,model.layers.17,2,0.08788004517555237,0.34812333434820175
17,model.layers.17,3,0.0735587477684021,0.42168208211660385
17,model.layers.17,4,0.06097720190882683,0.4826592840254307
18,model.layers.18,0,0.15107618272304535,0.15107618272304535
18,model.layers.18,1,0.1088564321398735,0.25993261486291885
18,model.layers.18,2,0.09146630018949509,0.35139891505241394
18,model.layers.18,3,0.07553001493215561,0.42692892998456955
18,model.layers.18,4,0.06192143261432648,0.488850362598896
19,model.layers.19,0,0.1532444953918457,0.1532444953918457
19,model.layers.19,1,0.10578367859125137,0.2590281739830971
19,model.layers.19,2,0.09084436297416687,0.34987253695726395
19,model.layers.19,3,0.07762311398983002,0.42749565094709396
19,model.layers.19,4,0.06250139325857162,0.4899970442056656
20,model.layers.20,0,0.14705953001976013,0.14705953001976013
20,model.layers.20,1,0.10307737439870834,0.2501369044184685
20,model.layers.20,2,0.09094525128602982,0.3410821557044983
20,model.layers.20,3,0.07689668238162994,0.41797883808612823
20,model.layers.20,4,0.06135723739862442,0.47933607548475266
21,model.layers.21,0,0.14709332585334778,0.14709332585334778
21,model.layers.21,1,0.10322240740060806,0.25031573325395584
21,model.layers.21,2,0.08676064014434814,0.337076373398304
21,model.layers.21,3,0.07968082278966904,0.416757196187973
21,model.layers.21,4,0.06018958240747452,0.47694677859544754
22,model.layers.22,0,0.1452910155057907,0.1452910155057907
22,model.layers.22,1,0.1038190945982933,0.24911011010408401
22,model.layers.22,2,0.08948970586061478,0.3385998159646988
22,model.layers.22,3,0.07906174659729004,0.41766156256198883
22,model.layers.22,4,0.060245778411626816,0.47790734097361565
23,model.layers.23,0,0.13821010291576385,0.13821010291576385
23,model.layers.23,1,0.10523136705160141,0.24344146996736526
23,model.layers.23,2,0.08837135136127472,0.33181282132864
23,model.layers.23,3,0.08101412653923035,0.41282694786787033
23,model.layers.23,4,0.059962198138237,0.47278914600610733
24,model.layers.24,0,0.13476547598838806,0.13476547598838806
24,model.layers.24,1,0.1017833948135376,0.23654887080192566
24,model.layers.24,2,0.08635669201612473,0.3229055628180504
24,model.layers.24,3,0.07964863628149033,0.4025541990995407
24,model.layers.24,4,0.058202218264341354,0.46075641736388206
25,model.layers.25,0,0.13252311944961548,0.13252311944961548
25,model.layers.25,1,0.0991719514131546,0.23169507086277008
25,model.layers.25,2,0.08643297106027603,0.3181280419230461
25,model.layers.25,3,0.07913000881671906,0.39725805073976517
25,model.layers.25,4,0.05674664303660393,0.4540046937763691
26,model.layers.26,0,0.12964282929897308,0.12964282929897308
26,model.layers.26,1,0.09924179315567017,0.22888462245464325
26,model.layers.26,2,0.0861152857542038,0.31499990820884705
26,model.layers.26,3,0.0781383216381073,0.39313822984695435
26,model.layers.26,4,0.05754483491182327,0.4506830647587776
27,model.layers.27,0,0.1259201467037201,0.1259201467037201
27,model.layers.27,1,0.09788856655359268,0.22380871325731277
27,model.layers.27,2,0.08421355485916138,0.30802226811647415
27,model.layers.27,3,0.0763750970363617,0.38439736515283585
27,model.layers.27,4,0.05622342601418495,0.4406207911670208
28,model.layers.28,0,0.12294987589120865,0.12294987589120865
28,model.layers.28,1,0.099736787378788,0.22268666326999664
28,model.layers.28,2,0.08241236209869385,0.3050990253686905
28,model.layers.28,3,0.07499406486749649,0.380093090236187
28,model.layers.28,4,0.05494385585188866,0.43503694608807564
29,model.layers.29,0,0.1208614856004715,0.1208614856004715
29,model.layers.29,1,0.09900382906198502,0.2198653146624565
29,model.layers.29,2,0.07923439890146255,0.29909971356391907
29,model.layers.29,3,0.07396359741687775,0.3730633109807968
29,model.layers.29,4,0.05653426796197891,0.4295975789427757
30,model.layers.30,0,0.11998572945594788,0.11998572945594788
30,model.layers.30,1,0.09971494227647781,0.2197006717324257
30,model.layers.30,2,0.07889395952224731,0.298594631254673
30,model.layers.30,3,0.07136805355548859,0.3699626848101616
30,model.layers.30,4,0.05726708099246025,0.42722976580262184
31,model.layers.31,0,0.11744377017021179,0.11744377017021179
31,model.layers.31,1,0.09822312742471695,0.21566689759492874
31,model.layers.31,2,0.08152606338262558,0.2971929609775543
31,model.layers.31,3,0.06774544715881348,0.3649384081363678
31,model.layers.31,4,0.05981503054499626,0.42475343868136406
