permutation_seed,perm_trial_idx,layer_idx,layer_name,subspace_cosine_sim,n_layers_permuted,model_key,behavior
42002,2,21,model.layers.21,0.07954015582799911,16,mistral,formality
42002,2,22,model.layers.22,0.0721357986330986,16,mistral,formality
42002,2,23,model.layers.23,0.07179956883192062,16,mistral,formality
42002,2,24,model.layers.24,0.07533382624387741,16,mistral,formality
42002,2,25,model.layers.25,0.08262857794761658,16,mistral,formality
42002,2,26,model.layers.26,0.09754998981952667,16,mistral,formality
42002,2,27,model.layers.27,0.09541384130716324,16,mistral,formality
42002,2,28,model.layers.28,0.08723727613687515,16,mistral,formality
42002,2,29,model.layers.29,0.08260640501976013,16,mistral,formality
42002,2,30,model.layers.30,0.07016775012016296,16,mistral,formality
42002,2,31,model.layers.31,0.06656663864850998,16,mistral,formality
42003,3,0,model.layers.0,0.5805657505989075,16,mistral,formality
42003,3,1,model.layers.1,0.17609257996082306,16,mistral,formality
42003,3,2,model.layers.2,0.21210622787475586,16,mistral,formality
42003,3,3,model.layers.3,0.20654848217964172,16,mistral,formality
42003,3,4,model.layers.4,0.13644768297672272,16,mistral,formality
42003,3,5,model.layers.5,0.12388326227664948,16,mistral,formality
42003,3,6,model.layers.6,0.13064415752887726,16,mistral,formality
42003,3,7,model.layers.7,0.12924039363861084,16,mistral,formality
42003,3,8,model.layers.8,0.13705070316791534,16,mistral,formality
42003,3,9,model.layers.9,0.10069902241230011,16,mistral,formality
42003,3,10,model.layers.10,0.13750231266021729,16,mistral,formality
42003,3,11,model.layers.11,0.11828625202178955,16,mistral,formality
42003,3,12,model.layers.12,0.12307703495025635,16,mistral,formality
42003,3,13,model.layers.13,0.14844350516796112,16,mistral,formality
42003,3,14,model.layers.14,0.16200128197669983,16,mistral,formality
42003,3,15,model.layers.15,0.15033164620399475,16,mistral,formality
42003,3,16,model.layers.16,0.11256597191095352,16,mistral,formality
42003,3,17,model.layers.17,0.12294912338256836,16,mistral,formality
42003,3,18,model.layers.18,0.1352127492427826,16,mistral,formality
42003,3,19,model.layers.19,0.11528762429952621,16,mistral,formality
42003,3,20,model.layers.20,0.11912097781896591,16,mistral,formality
42003,3,21,model.layers.21,0.11102969944477081,16,mistral,formality
42003,3,22,model.layers.22,0.10876624286174774,16,mistral,formality
42003,3,23,model.layers.23,0.12094062566757202,16,mistral,formality
42003,3,24,model.layers.24,0.11415509879589081,16,mistral,formality
42003,3,25,model.layers.25,0.11911068111658096,16,mistral,formality
42003,3,26,model.layers.26,0.10343313217163086,16,mistral,formality
