layer_idx,layer_name,raw_pc1_alignment,raw_pc1_ratio,raw_mean_dir_alignment,raw_mean_dir_ratio,random_baseline,behavioral_pc1_alignment,behavioral_pc1_ratio,contrastive_mean_alignment,contrastive_mean_ratio
0,model.layers.0,0.13786306977272034,4.4638067339771,0.604629635810852,19.577032807582658,0.0308846402913332,0.10796533524990082,3.495761347249252,0.09753618389368057,3.158080515607317
1,model.layers.1,0.193364217877388,6.005835350904685,0.6155006885528564,19.11726913280784,0.032196056097745895,0.2326698750257492,7.226657423279288,0.1937309205532074,6.017225027432656
2,model.layers.2,0.09384429454803467,2.885396420077067,0.5747853517532349,17.67271632493991,0.032523881644010544,0.11436694860458374,3.5163990061206625,0.09195490181446075,2.8273039483308664
3,model.layers.3,0.034370020031929016,1.0655370680538936,0.4838116466999054,14.999096393776817,0.032256051898002625,0.11875396966934204,3.681602645086671,0.07681235671043396,2.381331558245007
4,model.layers.4,0.05885059013962746,1.843083687422961,0.58506178855896,18.32297409540211,0.031930502504110336,0.19886307418346405,6.227996816832684,0.15963703393936157,4.9995150849660694
5,model.layers.5,0.11363936960697174,3.6216662684830183,0.5935131907463074,18.915158630849685,0.0313776470720768,0.2622565031051636,8.358067580550998,0.16421696543693542,5.2335651499346545
6,model.layers.6,0.1038229763507843,3.255394822551654,0.586784839630127,18.398782196627785,0.03189259022474289,0.23577198386192322,7.392688232839693,0.13055893778800964,4.093707434055076
7,model.layers.7,0.09283974766731262,2.8980631019339134,0.5894104242324829,18.398893203420293,0.03203510120511055,0.24997757375240326,7.803239463756866,0.1512794941663742,4.722304089987908
8,model.layers.8,0.09297141432762146,2.9378509182101844,0.6813480257987976,21.530262153051883,0.031646061688661575,0.15412968397140503,4.870422127635737,0.07733967900276184,2.4438957782407407
9,model.layers.9,0.04247073084115982,1.3376061125748568,0.6641563773155212,20.91745567848471,0.031751297414302826,0.21669813990592957,6.824859162556791,0.1624804586172104,5.1172854885209595
10,model.layers.10,0.11043474823236465,3.3980203170822443,0.7007313966751099,21.56114412204203,0.032499730587005615,0.24878063797950745,7.654852081270036,0.21562528610229492,6.634678982656844
11,model.layers.11,0.1497441530227661,4.9358132435446995,0.7214492559432983,23.780152481072296,0.030338292941451073,0.27675575017929077,9.122324106734316,0.23786166310310364,7.840311111829342
12,model.layers.12,0.17602960765361786,5.470033846560228,0.7030917406082153,21.84823149712246,0.03218071535229683,0.2575935125350952,8.004592244470345,0.21258264780044556,6.605901667110432
13,model.layers.13,0.26225265860557556,8.284347704889516,0.7408697009086609,23.403469917060967,0.031656403094530106,0.22573381662368774,7.130747255740654,0.2141810953617096,6.7658062085048325
14,model.layers.14,0.1529754400253296,4.601695015197427,0.6883057355880737,20.705108426967005,0.03324327990412712,0.11565343290567398,3.479001763971971,0.14473256468772888,4.353738883509554
15,model.layers.15,0.1650073230266571,5.287657026021935,0.7334818840026855,23.50441523604408,0.031206130981445312,0.21113915741443634,6.765950920799042,0.16012544929981232,5.131217460562573
16,model.layers.16,0.19541220366954803,6.391322160895899,0.6551885604858398,21.429169148923485,0.030574612319469452,0.20020970702171326,6.548233494558139,0.13556428253650665,4.433883795030087
17,model.layers.17,0.12952375411987305,4.076493404947638,0.6443625688552856,20.279984781036124,0.03177332505583763,0.19014425575733185,5.984398845219326,0.12052236497402191,3.7931932200682734
18,model.layers.18,0.14261631667613983,4.56010808674629,0.6739972233772278,21.550831352253315,0.031274765729904175,0.27712541818618774,8.860990733504245,0.23883643746376038,7.636713633275185
19,model.layers.19,0.14978544414043427,4.791263499962404,0.5547202825546265,17.744120984152044,0.03126220032572746,0.2456388771533966,7.857376215898343,0.2181740403175354,6.978844453221131
20,model.layers.20,0.12624409794807434,4.015604239332069,0.5404422879219055,17.190525163292428,0.03143838047981262,0.2253369390964508,7.167574426219916,0.18038251996040344,5.737652877462271
21,model.layers.21,0.07375705987215042,2.4152667809856734,0.41969650983810425,13.743484895746914,0.03053785115480423,0.1339433342218399,4.38614128927099,0.12209469825029373,3.998142948343724
22,model.layers.22,0.15227048099040985,4.839938401429163,0.4412633776664734,14.025617787644684,0.03146124258637428,0.15441960096359253,4.908248478469901,0.2066880762577057,6.569609230171096
23,model.layers.23,0.16630534827709198,5.34622268887484,0.4102390706539154,13.187966894117025,0.03110707364976406,0.19514478743076324,6.273324947070951,0.14611300826072693,4.697098968830074
24,model.layers.24,0.17018093168735504,5.366605323799243,0.4168870449066162,13.146409603215357,0.031711094081401825,0.24069827795028687,7.590348971942426,0.18142971396446228,5.721332344365131
25,model.layers.25,0.022603299468755722,0.6994558289101432,0.01708528771996498,0.5287017543989674,0.03231554850935936,0.021182186901569366,0.6554797063077791,0.054613497108221054,1.690006759513827
26,model.layers.26,0.10650742799043655,3.435374173724325,0.28676941990852356,9.249685937924507,0.031003151088953018,0.024432171136140823,0.7880544231773919,0.08963291347026825,2.891090338591929
27,model.layers.27,0.38061919808387756,12.227441101310976,0.2609672546386719,8.383606900359206,0.031128278002142906,0.524658739566803,16.854730052075315,0.329176664352417,10.574843033556597
