layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
7,model.layers.7,2,0.03835010528564453,0.19251012057065964
7,model.layers.7,3,0.03595731407403946,0.2284674346446991
7,model.layers.7,4,0.027807146310806274,0.25627458095550537
8,model.layers.8,0,0.09916610270738602,0.09916610270738602
8,model.layers.8,1,0.04131229594349861,0.14047839865088463
8,model.layers.8,2,0.03836642578244209,0.17884482443332672
8,model.layers.8,3,0.036644406616687775,0.2154892310500145
8,model.layers.8,4,0.027396366000175476,0.24288559705018997
9,model.layers.9,0,0.10130229592323303,0.10130229592323303
9,model.layers.9,1,0.04182692989706993,0.14312922582030296
9,model.layers.9,2,0.036890268325805664,0.18001949414610863
9,model.layers.9,3,0.03551878407597542,0.21553827822208405
9,model.layers.9,4,0.02774599753320217,0.24328427575528622
10,model.layers.10,0,0.10593827813863754,0.10593827813863754
10,model.layers.10,1,0.04088283330202103,0.14682111144065857
10,model.layers.10,2,0.037287402898073196,0.18410851433873177
10,model.layers.10,3,0.035004615783691406,0.21911313012242317
10,model.layers.10,4,0.028771769255399704,0.24788489937782288
11,model.layers.11,0,0.11895617097616196,0.11895617097616196
11,model.layers.11,1,0.040827054530382156,0.1597832255065441
11,model.layers.11,2,0.03705718368291855,0.19684040918946266
11,model.layers.11,3,0.034927789121866226,0.2317681983113289
11,model.layers.11,4,0.025549858808517456,0.25731805711984634
12,model.layers.12,0,0.11405742913484573,0.11405742913484573
12,model.layers.12,1,0.041916895657777786,0.15597432479262352
12,model.layers.12,2,0.039169929921627045,0.19514425471425056
12,model.layers.12,3,0.036134786903858185,0.23127904161810875
12,model.layers.12,4,0.027424631640315056,0.2587036732584238
13,model.layers.13,0,0.10508761554956436,0.10508761554956436
13,model.layers.13,1,0.0456254817545414,0.15071309730410576
13,model.layers.13,2,0.03934137895703316,0.19005447626113892
13,model.layers.13,3,0.035132840275764465,0.22518731653690338
13,model.layers.13,4,0.030537305399775505,0.2557246219366789
14,model.layers.14,0,0.11158211529254913,0.11158211529254913
14,model.layers.14,1,0.04722047969698906,0.1588025949895382
14,model.layers.14,2,0.04043147712945938,0.19923407211899757
14,model.layers.14,3,0.0352911613881588,0.23452523350715637
14,model.layers.14,4,0.031186362728476524,0.2657115962356329
15,model.layers.15,0,0.11386879533529282,0.11386879533529282
15,model.layers.15,1,0.054680775851011276,0.1685495711863041
15,model.layers.15,2,0.04252535477280617,0.21107492595911026
15,model.layers.15,3,0.034595243632793427,0.2456701695919037
15,model.layers.15,4,0.03311144933104515,0.27878161892294884
16,model.layers.16,0,0.1127529889345169,0.1127529889345169
16,model.layers.16,1,0.05492977052927017,0.16768275946378708
16,model.layers.16,2,0.043026283383369446,0.21070904284715652
16,model.layers.16,3,0.034812942147254944,0.24552198499441147
16,model.layers.16,4,0.031495362520217896,0.27701734751462936
17,model.layers.17,0,0.11609169095754623,0.11609169095754623
17,model.layers.17,1,0.05534926429390907,0.1714409552514553
17,model.layers.17,2,0.04240799322724342,0.21384894847869873
17,model.layers.17,3,0.03538898751139641,0.24923793599009514
17,model.layers.17,4,0.03282996267080307,0.2820678986608982
18,model.layers.18,0,0.11288828402757645,0.11288828402757645
18,model.layers.18,1,0.0541050024330616,0.16699328646063805
18,model.layers.18,2,0.04359513148665428,0.21058841794729233
18,model.layers.18,3,0.036136142909526825,0.24672456085681915
18,model.layers.18,4,0.03234884887933731,0.27907340973615646
19,model.layers.19,0,0.11172974854707718,0.11172974854707718
19,model.layers.19,1,0.05399218201637268,0.16572193056344986
19,model.layers.19,2,0.043929219245910645,0.2096511498093605
19,model.layers.19,3,0.03661441057920456,0.24626556038856506
19,model.layers.19,4,0.032967161387205124,0.2792327217757702
20,model.layers.20,0,0.10939391702413559,0.10939391702413559
20,model.layers.20,1,0.053494349122047424,0.16288826614618301
20,model.layers.20,2,0.04350173473358154,0.20639000087976456
