permutation_seed,perm_trial_idx,layer_idx,layer_name,subspace_cosine_sim,n_layers_permuted,model_key,behavior
42002,2,14,model.layers.14,0.09380137175321579,14,qwen,sycophancy_suppression
42002,2,15,model.layers.15,0.1373290866613388,14,qwen,sycophancy_suppression
42002,2,16,model.layers.16,0.13386571407318115,14,qwen,sycophancy_suppression
42002,2,17,model.layers.17,0.1582079380750656,14,qwen,sycophancy_suppression
42002,2,18,model.layers.18,0.1438349187374115,14,qwen,sycophancy_suppression
42002,2,19,model.layers.19,0.11921390146017075,14,qwen,sycophancy_suppression
42002,2,20,model.layers.20,0.12044081836938858,14,qwen,sycophancy_suppression
42002,2,21,model.layers.21,0.12876629829406738,14,qwen,sycophancy_suppression
42002,2,22,model.layers.22,0.13740292191505432,14,qwen,sycophancy_suppression
42002,2,23,model.layers.23,0.13472610712051392,14,qwen,sycophancy_suppression
42002,2,24,model.layers.24,0.1309356391429901,14,qwen,sycophancy_suppression
42002,2,25,model.layers.25,0.12015876919031143,14,qwen,sycophancy_suppression
42002,2,26,model.layers.26,0.12106715142726898,14,qwen,sycophancy_suppression
42002,2,27,model.layers.27,0.28863996267318726,14,qwen,sycophancy_suppression
42003,3,0,model.layers.0,0.05811430886387825,14,qwen,sycophancy_suppression
42003,3,1,model.layers.1,0.08796308934688568,14,qwen,sycophancy_suppression
42003,3,2,model.layers.2,0.0536140501499176,14,qwen,sycophancy_suppression
42003,3,3,model.layers.3,0.04445848613977432,14,qwen,sycophancy_suppression
42003,3,4,model.layers.4,0.06866445392370224,14,qwen,sycophancy_suppression
42003,3,5,model.layers.5,0.07574454694986343,14,qwen,sycophancy_suppression
42003,3,6,model.layers.6,0.050369132310152054,14,qwen,sycophancy_suppression
42003,3,7,model.layers.7,0.06738118827342987,14,qwen,sycophancy_suppression
42003,3,8,model.layers.8,0.06631705909967422,14,qwen,sycophancy_suppression
42003,3,9,model.layers.9,0.06899360567331314,14,qwen,sycophancy_suppression
42003,3,10,model.layers.10,0.0889253169298172,14,qwen,sycophancy_suppression
42003,3,11,model.layers.11,0.09503547847270966,14,qwen,sycophancy_suppression
42003,3,12,model.layers.12,0.08848531544208527,14,qwen,sycophancy_suppression
42003,3,13,model.layers.13,0.07260598987340927,14,qwen,sycophancy_suppression
42003,3,14,model.layers.14,0.07522603869438171,14,qwen,sycophancy_suppression
42003,3,15,model.layers.15,0.10557035356760025,14,qwen,sycophancy_suppression
42003,3,16,model.layers.16,0.09751082956790924,14,qwen,sycophancy_suppression
42003,3,17,model.layers.17,0.09902922064065933,14,qwen,sycophancy_suppression
42003,3,18,model.layers.18,0.09123623371124268,14,qwen,sycophancy_suppression
42003,3,19,model.layers.19,0.09345415979623795,14,qwen,sycophancy_suppression
42003,3,20,model.layers.20,0.07843203842639923,14,qwen,sycophancy_suppression
42003,3,21,model.layers.21,0.0870760828256607,14,qwen,sycophancy_suppression
42003,3,22,model.layers.22,0.08349481225013733,14,qwen,sycophancy_suppression
42003,3,23,model.layers.23,0.08576767891645432,14,qwen,sycophancy_suppression
42003,3,24,model.layers.24,0.08744670450687408,14,qwen,sycophancy_suppression
42003,3,25,model.layers.25,0.09318868815898895,14,qwen,sycophancy_suppression
42003,3,26,model.layers.26,0.10517700761556625,14,qwen,sycophancy_suppression
42003,3,27,model.layers.27,0.21795780956745148,14,qwen,sycophancy_suppression
42004,4,0,model.layers.0,0.04778750613331795,14,qwen,sycophancy_suppression
42004,4,1,model.layers.1,0.14423218369483948,14,qwen,sycophancy_suppression
42004,4,2,model.layers.2,0.07256077229976654,14,qwen,sycophancy_suppression
42004,4,3,model.layers.3,0.0495900996029377,14,qwen,sycophancy_suppression
42004,4,4,model.layers.4,0.06975708901882172,14,qwen,sycophancy_suppression
42004,4,5,model.layers.5,0.07548077404499054,14,qwen,sycophancy_suppression
42004,4,6,model.layers.6,0.05722133070230484,14,qwen,sycophancy_suppression
42004,4,7,model.layers.7,0.0776730328798294,14,qwen,sycophancy_suppression
42004,4,8,model.layers.8,0.0668700709939003,14,qwen,sycophancy_suppression
42004,4,9,model.layers.9,0.0747223049402237,14,qwen,sycophancy_suppression
42004,4,10,model.layers.10,0.08938837796449661,14,qwen,sycophancy_suppression
42004,4,11,model.layers.11,0.1053784042596817,14,qwen,sycophancy_suppression
42004,4,12,model.layers.12,0.1021481305360794,14,qwen,sycophancy_suppression
42004,4,13,model.layers.13,0.0771879181265831,14,qwen,sycophancy_suppression
42004,4,14,model.layers.14,0.07810509204864502,14,qwen,sycophancy_suppression
42004,4,15,model.layers.15,0.10720337927341461,14,qwen,sycophancy_suppression
42004,4,16,model.layers.16,0.09278915822505951,14,qwen,sycophancy_suppression
42004,4,17,model.layers.17,0.10012924671173096,14,qwen,sycophancy_suppression
42004,4,18,model.layers.18,0.0823977142572403,14,qwen,sycophancy_suppression
42004,4,19,model.layers.19,0.08400082588195801,14,qwen,sycophancy_suppression
42004,4,20,model.layers.20,0.07003698498010635,14,qwen,sycophancy_suppression
42004,4,21,model.layers.21,0.08589969575405121,14,qwen,sycophancy_suppression
42004,4,22,model.layers.22,0.07762695103883743,14,qwen,sycophancy_suppression
42004,4,23,model.layers.23,0.08395480364561081,14,qwen,sycophancy_suppression
42004,4,24,model.layers.24,0.07832272350788116,14,qwen,sycophancy_suppression
42004,4,25,model.layers.25,0.08484692871570587,14,qwen,sycophancy_suppression
42004,4,26,model.layers.26,0.09204962849617004,14,qwen,sycophancy_suppression
42004,4,27,model.layers.27,0.198551744222641,14,qwen,sycophancy_suppression
