permutation_seed,perm_trial_idx,layer_idx,layer_name,subspace_cosine_sim,n_layers_permuted,model_key,behavior
42002,2,12,model.layers.12,0.033557821065187454,16,llama,refusal_calibration
42002,2,13,model.layers.13,0.02836557663977146,16,llama,refusal_calibration
42002,2,14,model.layers.14,0.0322311595082283,16,llama,refusal_calibration
42002,2,15,model.layers.15,0.03458023816347122,16,llama,refusal_calibration
42002,2,16,model.layers.16,0.04118424654006958,16,llama,refusal_calibration
42002,2,17,model.layers.17,0.058596886694431305,16,llama,refusal_calibration
42002,2,18,model.layers.18,0.05474792793393135,16,llama,refusal_calibration
42002,2,19,model.layers.19,0.050663650035858154,16,llama,refusal_calibration
42002,2,20,model.layers.20,0.055949438363313675,16,llama,refusal_calibration
42002,2,21,model.layers.21,0.04669740051031113,16,llama,refusal_calibration
42002,2,22,model.layers.22,0.04995998740196228,16,llama,refusal_calibration
42002,2,23,model.layers.23,0.04878136143088341,16,llama,refusal_calibration
42002,2,24,model.layers.24,0.0460021011531353,16,llama,refusal_calibration
42002,2,25,model.layers.25,0.03945252671837807,16,llama,refusal_calibration
42002,2,26,model.layers.26,0.040189068764448166,16,llama,refusal_calibration
42002,2,27,model.layers.27,0.033249348402023315,16,llama,refusal_calibration
42002,2,28,model.layers.28,0.032024405896663666,16,llama,refusal_calibration
42002,2,29,model.layers.29,0.036272112280130386,16,llama,refusal_calibration
42002,2,30,model.layers.30,0.03990316018462181,16,llama,refusal_calibration
42002,2,31,model.layers.31,0.05155336111783981,16,llama,refusal_calibration
42003,3,0,model.layers.0,0.13952776789665222,16,llama,refusal_calibration
42003,3,1,model.layers.1,0.16496612131595612,16,llama,refusal_calibration
42003,3,2,model.layers.2,0.10722573101520538,16,llama,refusal_calibration
42003,3,3,model.layers.3,0.055451590567827225,16,llama,refusal_calibration
42003,3,4,model.layers.4,0.043570712208747864,16,llama,refusal_calibration
42003,3,5,model.layers.5,0.04397032409906387,16,llama,refusal_calibration
42003,3,6,model.layers.6,0.04366598278284073,16,llama,refusal_calibration
