layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
11,model.layers.11,3,0.045018941164016724,0.26879991218447685
11,model.layers.11,4,0.04174180328845978,0.31054171547293663
12,model.layers.12,0,0.1138562262058258,0.1138562262058258
12,model.layers.12,1,0.06783556938171387,0.18169179558753967
12,model.layers.12,2,0.04895665869116783,0.2306484542787075
12,model.layers.12,3,0.04609052464365959,0.2767389789223671
12,model.layers.12,4,0.04229557886719704,0.31903455778956413
13,model.layers.13,0,0.124624103307724,0.124624103307724
13,model.layers.13,1,0.07445069402456284,0.19907479733228683
13,model.layers.13,2,0.0488562248647213,0.24793102219700813
13,model.layers.13,3,0.04369239881634712,0.29162342101335526
13,model.layers.13,4,0.042103566229343414,0.33372698724269867
14,model.layers.14,0,0.1430693119764328,0.1430693119764328
14,model.layers.14,1,0.0766042023897171,0.2196735143661499
14,model.layers.14,2,0.04761891067028046,0.26729242503643036
14,model.layers.14,3,0.04657882824540138,0.31387125328183174
14,model.layers.14,4,0.04195129871368408,0.3558225519955158
15,model.layers.15,0,0.15603618323802948,0.15603618323802948
15,model.layers.15,1,0.07297181338071823,0.2290079966187477
15,model.layers.15,2,0.04871370643377304,0.27772170305252075
15,model.layers.15,3,0.044630616903305054,0.3223523199558258
15,model.layers.15,4,0.04093722254037857,0.3632895424962044
16,model.layers.16,0,0.1719113141298294,0.1719113141298294
16,model.layers.16,1,0.06681758165359497,0.23872889578342438
16,model.layers.16,2,0.05217941105365753,0.2909083068370819
16,model.layers.16,3,0.043134283274412155,0.33404259011149406
16,model.layers.16,4,0.0394827239215374,0.37352531403303146
17,model.layers.17,0,0.18469972908496857,0.18469972908496857
17,model.layers.17,1,0.06643778085708618,0.25113750994205475
17,model.layers.17,2,0.05072447657585144,0.3018619865179062
17,model.layers.17,3,0.04558985307812691,0.3474518395960331
17,model.layers.17,4,0.0382736511528492,0.3857254907488823
18,model.layers.18,0,0.19026044011116028,0.19026044011116028
18,model.layers.18,1,0.06425650417804718,0.25451694428920746
18,model.layers.18,2,0.050223201513290405,0.30474014580249786
18,model.layers.18,3,0.04644910246133804,0.3511892482638359
18,model.layers.18,4,0.03751099109649658,0.3887002393603325
19,model.layers.19,0,0.17543813586235046,0.17543813586235046
19,model.layers.19,1,0.06449568271636963,0.2399338185787201
19,model.layers.19,2,0.05276324972510338,0.29269706830382347
19,model.layers.19,3,0.04337500035762787,0.33607206866145134
19,model.layers.19,4,0.0366327166557312,0.37270478531718254
20,model.layers.20,0,0.17383010685443878,0.17383010685443878
20,model.layers.20,1,0.06085246801376343,0.2346825748682022
20,model.layers.20,2,0.05647284910082817,0.2911554239690304
20,model.layers.20,3,0.04256872087717056,0.33372414484620094
20,model.layers.20,4,0.0362708754837513,0.36999502032995224
21,model.layers.21,0,0.15583035349845886,0.15583035349845886
21,model.layers.21,1,0.0634826272726059,0.21931298077106476
21,model.layers.21,2,0.05730120465159416,0.2766141854226589
21,model.layers.21,3,0.04229811206459999,0.3189122974872589
21,model.layers.21,4,0.03698435798287392,0.35589665547013283
22,model.layers.22,0,0.15395234525203705,0.15395234525203705
22,model.layers.22,1,0.06460611522197723,0.21855846047401428
22,model.layers.22,2,0.057025060057640076,0.27558352053165436
22,model.layers.22,3,0.043511416763067245,0.3190949372947216
22,model.layers.22,4,0.03751185163855553,0.35660678893327713
23,model.layers.23,0,0.1536380499601364,0.1536380499601364
23,model.layers.23,1,0.06600914150476456,0.21964719146490097
23,model.layers.23,2,0.05965093895792961,0.2792981304228306
23,model.layers.23,3,0.04265545681118965,0.32195358723402023
23,model.layers.23,4,0.03722848743200302,0.35918207466602325
24,model.layers.24,0,0.1498582363128662,0.1498582363128662
24,model.layers.24,1,0.06590991467237473,0.21576815098524094
24,model.layers.24,2,0.058060210198163986,0.2738283611834049
24,model.layers.24,3,0.041968993842601776,0.3157973550260067
24,model.layers.24,4,0.037609439343214035,0.35340679436922073
25,model.layers.25,0,0.14827680587768555,0.14827680587768555
25,model.layers.25,1,0.06576219946146011,0.21403900533914566
25,model.layers.25,2,0.060148127377033234,0.2741871327161789
25,model.layers.25,3,0.04277513921260834,0.31696227192878723
25,model.layers.25,4,0.037137508392333984,0.3540997803211212
26,model.layers.26,0,0.1460416615009308,0.1460416615009308
26,model.layers.26,1,0.06580792367458344,0.21184958517551422
26,model.layers.26,2,0.06001151353120804,0.27186109870672226
26,model.layers.26,3,0.04315689206123352,0.3150179907679558
26,model.layers.26,4,0.036838334053754807,0.3518563248217106
27,model.layers.27,0,0.14651410281658173,0.14651410281658173
27,model.layers.27,1,0.06475682556629181,0.21127092838287354
27,model.layers.27,2,0.059038855135440826,0.27030978351831436
27,model.layers.27,3,0.04211394861340523,0.3124237321317196
27,model.layers.27,4,0.03671201691031456,0.34913574904203415
28,model.layers.28,0,0.15049050748348236,0.15049050748348236
