layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
12,model.layers.12,2,0.01436753198504448,0.8001212663948536
12,model.layers.12,3,0.012710660696029663,0.8128319270908833
12,model.layers.12,4,0.01209634356200695,0.8249282706528902
13,model.layers.13,0,0.7710897326469421,0.7710897326469421
13,model.layers.13,1,0.020206764340400696,0.7912964969873428
13,model.layers.13,2,0.014234962873160839,0.8055314598605037
13,model.layers.13,3,0.013923346996307373,0.819454806856811
13,model.layers.13,4,0.01125077810138464,0.8307055849581957
14,model.layers.14,0,0.7827954888343811,0.7827954888343811
14,model.layers.14,1,0.020781517028808594,0.8035770058631897
14,model.layers.14,2,0.015361709520220757,0.8189387153834105
14,model.layers.14,3,0.013225885108113289,0.8321646004915237
14,model.layers.14,4,0.010367227718234062,0.8425318282097578
15,model.layers.15,0,0.8023189306259155,0.8023189306259155
15,model.layers.15,1,0.019355546683073044,0.8216744773089886
15,model.layers.15,2,0.013237016275525093,0.8349114935845137
15,model.layers.15,3,0.012062850408256054,0.8469743439927697
15,model.layers.15,4,0.009731882251799107,0.8567062262445688
16,model.layers.16,0,0.8104783296585083,0.8104783296585083
16,model.layers.16,1,0.018380800262093544,0.8288591299206018
16,model.layers.16,2,0.013020151294767857,0.8418792812153697
16,model.layers.16,3,0.011954025365412235,0.8538333065807819
16,model.layers.16,4,0.009319202043116093,0.863152508623898
17,model.layers.17,0,0.8195747137069702,0.8195747137069702
17,model.layers.17,1,0.0167971383780241,0.8363718520849943
17,model.layers.17,2,0.013237169943749905,0.8496090220287442
17,model.layers.17,3,0.010967902839183807,0.860576924867928
17,model.layers.17,4,0.008598245680332184,0.8691751705482602
18,model.layers.18,0,0.8315894603729248,0.8315894603729248
18,model.layers.18,1,0.015811754390597343,0.8474012147635221
18,model.layers.18,2,0.011893801391124725,0.8592950161546469
18,model.layers.18,3,0.010149957612156868,0.8694449737668037
18,model.layers.18,4,0.007879561744630337,0.8773245355114341
19,model.layers.19,0,0.8432204127311707,0.8432204127311707
19,model.layers.19,1,0.01453974936157465,0.8577601620927453
19,model.layers.19,2,0.011901168152689934,0.8696613302454352
19,model.layers.19,3,0.009271695278584957,0.8789330255240202
19,model.layers.19,4,0.007370267529040575,0.8863032930530608
20,model.layers.20,0,0.8500967621803284,0.8500967621803284
20,model.layers.20,1,0.014405299909412861,0.8645020620897412
20,model.layers.20,2,0.011816347949206829,0.8763184100389481
20,model.layers.20,3,0.008798106573522091,0.8851165166124701
20,model.layers.20,4,0.007283936720341444,0.8924004533328116
21,model.layers.21,0,0.8592601418495178,0.8592601418495178
21,model.layers.21,1,0.01429810281842947,0.8735582446679473
21,model.layers.21,2,0.011308633722364902,0.8848668783903122
21,model.layers.21,3,0.008268137462437153,0.8931350158527493
21,model.layers.21,4,0.006992493290454149,0.9001275091432035
22,model.layers.22,0,0.8747580647468567,0.8747580647468567
22,model.layers.22,1,0.01220671646296978,0.8869647812098265
22,model.layers.22,2,0.010277308523654938,0.8972420897334814
22,model.layers.22,3,0.007646685931831598,0.904888775665313
22,model.layers.22,4,0.006435762159526348,0.9113245378248394
23,model.layers.23,0,0.8925800323486328,0.8925800323486328
23,model.layers.23,1,0.011446056887507439,0.9040260892361403
23,model.layers.23,2,0.008685019798576832,0.9127111090347171
23,model.layers.23,3,0.006598885171115398,0.9193099942058325
23,model.layers.23,4,0.005563006736338139,0.9248730009421706
24,model.layers.24,0,0.9037215709686279,0.9037215709686279
24,model.layers.24,1,0.010158994235098362,0.9138805652037263
24,model.layers.24,2,0.008267603814601898,0.9221481690183282
24,model.layers.24,3,0.006060006562620401,0.9282081755809486
24,model.layers.24,4,0.004866593983024359,0.933074769563973
25,model.layers.25,0,0.9034150242805481,0.9034150242805481
25,model.layers.25,1,0.010782982222735882,0.914198006503284
25,model.layers.25,2,0.008191347122192383,0.9223893536254764
25,model.layers.25,3,0.006359687075018883,0.9287490407004952
25,model.layers.25,4,0.004801556933671236,0.9335505976341665
26,model.layers.26,0,0.9087883830070496,0.9087883830070496
26,model.layers.26,1,0.009748713113367558,0.9185370961204171
26,model.layers.26,2,0.007605714723467827,0.926142810843885
26,model.layers.26,3,0.0055795894004404545,0.9317224002443254
26,model.layers.26,4,0.004499972332268953,0.9362223725765944
27,model.layers.27,0,0.908461332321167,0.908461332321167
27,model.layers.27,1,0.00907105766236782,0.9175323899835348
27,model.layers.27,2,0.007951846346259117,0.9254842363297939
27,model.layers.27,3,0.005273861810564995,0.9307580981403589
27,model.layers.27,4,0.004329229239374399,0.9350873273797333
28,model.layers.28,0,0.9047004580497742,0.9047004580497742
28,model.layers.28,1,0.009273259900510311,0.9139737179502845
28,model.layers.28,2,0.007839207537472248,0.9218129254877567
28,model.layers.28,3,0.005155251361429691,0.9269681768491864
28,model.layers.28,4,0.004344599787145853,0.9313127766363323
29,model.layers.29,0,0.8962491750717163,0.8962491750717163
29,model.layers.29,1,0.010080371983349323,0.9063295470550656
29,model.layers.29,2,0.008190476335585117,0.9145200233906507
29,model.layers.29,3,0.005135636311024427,0.9196556597016752
29,model.layers.29,4,0.004792131949216127,0.9244477916508913
30,model.layers.30,0,0.8841876983642578,0.8841876983642578
30,model.layers.30,1,0.010861597955226898,0.8950492963194847
30,model.layers.30,2,0.008719231933355331,0.90376852825284
30,model.layers.30,3,0.005551348906010389,0.9093198771588504
30,model.layers.30,4,0.005212586838752031,0.9145324639976025
31,model.layers.31,0,0.8745167851448059,0.8745167851448059
31,model.layers.31,1,0.011269431561231613,0.8857862167060375
31,model.layers.31,2,0.009214809164404869,0.8950010258704424
31,model.layers.31,3,0.005936067551374435,0.9009370934218168
31,model.layers.31,4,0.005527577828615904,0.9064646712504327
32,model.layers.32,0,0.8675199151039124,0.8675199151039124
32,model.layers.32,1,0.011404415592551231,0.8789243306964636
32,model.layers.32,2,0.009464172646403313,0.8883885033428669
32,model.layers.32,3,0.0061303055845201015,0.894518808927387
32,model.layers.32,4,0.0058502089232206345,0.9003690178506076
33,model.layers.33,0,0.856229305267334,0.856229305267334
33,model.layers.33,1,0.012442550621926785,0.8686718558892608
33,model.layers.33,2,0.009956327266991138,0.8786281831562519
33,model.layers.33,3,0.0066983881406486034,0.8853265712969005
33,model.layers.33,4,0.006338062230497599,0.8916646335273981
34,model.layers.34,0,0.8461786508560181,0.8461786508560181
34,model.layers.34,1,0.013647384941577911,0.859826035797596
34,model.layers.34,2,0.01077261846512556,0.8705986542627215
34,model.layers.34,3,0.0071530696004629135,0.8777517238631845
34,model.layers.34,4,0.00669377576559782,0.8844454996287823
35,model.layers.35,0,0.8338255882263184,0.8338255882263184
35,model.layers.35,1,0.014044024981558323,0.8478696132078767
35,model.layers.35,2,0.011078091338276863,0.8589477045461535
35,model.layers.35,3,0.007997013628482819,0.8669447181746364
35,model.layers.35,4,0.007186614442616701,0.8741313326172531
36,model.layers.36,0,0.8222861289978027,0.8222861289978027
36,model.layers.36,1,0.01520389411598444,0.8374900231137872
36,model.layers.36,2,0.011675482615828514,0.8491655057296157
36,model.layers.36,3,0.008602012880146503,0.8577675186097622
36,model.layers.36,4,0.007769445888698101,0.8655369644984603
37,model.layers.37,0,0.8136810064315796,0.8136810064315796
37,model.layers.37,1,0.016429780051112175,0.8301107864826918
37,model.layers.37,2,0.012156629003584385,0.8422674154862761
37,model.layers.37,3,0.009286358021199703,0.8515537735074759
37,model.layers.37,4,0.007963594049215317,0.8595173675566912
38,model.layers.38,0,0.8015255928039551,0.8015255928039551
38,model.layers.38,1,0.01745048351585865,0.8189760763198137
38,model.layers.38,2,0.013269839808344841,0.8322459161281586
38,model.layers.38,3,0.009806944988667965,0.8420528611168265
38,model.layers.38,4,0.008784660138189793,0.8508375212550163
39,model.layers.39,0,0.794399082660675,0.794399082660675
39,model.layers.39,1,0.02022983692586422,0.8146289195865393
39,model.layers.39,2,0.014176182448863983,0.8288051020354033
39,model.layers.39,3,0.010718782432377338,0.8395238844677806
39,model.layers.39,4,0.009357260540127754,0.8488811450079083
40,model.layers.40,0,0.7820870280265808,0.7820870280265808
40,model.layers.40,1,0.02670838125050068,0.8087954092770815
40,model.layers.40,2,0.014558621682226658,0.8233540309593081
40,model.layers.40,3,0.011711296625435352,0.8350653275847435
