layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
20,model.layers.20,0,0.20497868955135345,0.20497868955135345
20,model.layers.20,1,0.162606880068779,0.36758556962013245
20,model.layers.20,2,0.07029709219932556,0.437882661819458
20,model.layers.20,3,0.06298276036977768,0.5008654221892357
20,model.layers.20,4,0.04600733146071434,0.54687275364995
21,model.layers.21,0,0.1996724158525467,0.1996724158525467
21,model.layers.21,1,0.16752003133296967,0.36719244718551636
21,model.layers.21,2,0.06603027880191803,0.4332227259874344
21,model.layers.21,3,0.06419672816991806,0.49741945415735245
21,model.layers.21,4,0.044794779270887375,0.5422142334282398
22,model.layers.22,0,0.2021990716457367,0.2021990716457367
22,model.layers.22,1,0.16590876877307892,0.3681078404188156
22,model.layers.22,2,0.06744354963302612,0.43555139005184174
22,model.layers.22,3,0.062480948865413666,0.4980323389172554
22,model.layers.22,4,0.04297862574458122,0.5410109646618366
23,model.layers.23,0,0.19900867342948914,0.19900867342948914
23,model.layers.23,1,0.16549299657344818,0.3645016700029373
23,model.layers.23,2,0.06636233627796173,0.43086400628089905
23,model.layers.23,3,0.0609663724899292,0.49183037877082825
23,model.layers.23,4,0.04270913079380989,0.5345395095646381
24,model.layers.24,0,0.19689427316188812,0.19689427316188812
24,model.layers.24,1,0.16107645630836487,0.357970729470253
24,model.layers.24,2,0.0655006393790245,0.4234713688492775
24,model.layers.24,3,0.05860542133450508,0.4820767901837826
24,model.layers.24,4,0.042178671807050705,0.5242554619908333
25,model.layers.25,0,0.19055230915546417,0.19055230915546417
25,model.layers.25,1,0.16174699366092682,0.352299302816391
25,model.layers.25,2,0.06510985642671585,0.41740915924310684
25,model.layers.25,3,0.059256911277770996,0.47666607052087784
25,model.layers.25,4,0.04139670357108116,0.518062774091959
26,model.layers.26,0,0.18779394030570984,0.18779394030570984
26,model.layers.26,1,0.15999294817447662,0.34778688848018646
26,model.layers.26,2,0.06617181748151779,0.41395870596170425
26,model.layers.26,3,0.05947146937251091,0.47343017533421516
26,model.layers.26,4,0.0411006435751915,0.5145308189094067
27,model.layers.27,0,0.18314431607723236,0.18314431607723236
27,model.layers.27,1,0.1568610519170761,0.34000536799430847
27,model.layers.27,2,0.06726733595132828,0.40727270394563675
27,model.layers.27,3,0.06000564619898796,0.4672783501446247
27,model.layers.27,4,0.04208094999194145,0.5093593001365662
28,model.layers.28,0,0.1817488968372345,0.1817488968372345
28,model.layers.28,1,0.15760686993598938,0.3393557667732239
28,model.layers.28,2,0.06599709391593933,0.4053528606891632
28,model.layers.28,3,0.0600590854883194,0.4654119461774826
28,model.layers.28,4,0.04236035794019699,0.5077723041176796
29,model.layers.29,0,0.18565915524959564,0.18565915524959564
29,model.layers.29,1,0.15274856984615326,0.3384077250957489
29,model.layers.29,2,0.06542033702135086,0.40382806211709976
29,model.layers.29,3,0.05868574231863022,0.46251380443573
29,model.layers.29,4,0.04173247516155243,0.5042462795972824
30,model.layers.30,0,0.21302005648612976,0.21302005648612976
30,model.layers.30,1,0.1468256264925003,0.35984568297863007
30,model.layers.30,2,0.06196288391947746,0.42180856689810753
30,model.layers.30,3,0.06000988557934761,0.48181845247745514
30,model.layers.30,4,0.04134039953351021,0.5231588520109653
31,model.layers.31,0,0.3168770372867584,0.3168770372867584
31,model.layers.31,1,0.12537769973278046,0.4422547370195389
31,model.layers.31,2,0.06819458305835724,0.5104493200778961
31,model.layers.31,3,0.05477689951658249,0.5652262195944786
31,model.layers.31,4,0.045618027448654175,0.6108442470431328
