permutation_seed,perm_trial_idx,layer_idx,layer_name,subspace_cosine_sim,n_layers_permuted,model_key,behavior
42002,2,10,model.layers.10,0.09283934533596039,16,mistral,refusal_calibration
42002,2,11,model.layers.11,0.10544371604919434,16,mistral,refusal_calibration
42002,2,12,model.layers.12,0.09834861755371094,16,mistral,refusal_calibration
42002,2,13,model.layers.13,0.11571431159973145,16,mistral,refusal_calibration
42002,2,14,model.layers.14,0.1355532854795456,16,mistral,refusal_calibration
42002,2,15,model.layers.15,0.12555231153964996,16,mistral,refusal_calibration
42002,2,16,model.layers.16,0.11261459439992905,16,mistral,refusal_calibration
42002,2,17,model.layers.17,0.12198637425899506,16,mistral,refusal_calibration
42002,2,18,model.layers.18,0.12453558295965195,16,mistral,refusal_calibration
42002,2,19,model.layers.19,0.10674095153808594,16,mistral,refusal_calibration
42002,2,20,model.layers.20,0.09457949548959732,16,mistral,refusal_calibration
42002,2,21,model.layers.21,0.07042963802814484,16,mistral,refusal_calibration
42002,2,22,model.layers.22,0.06946273148059845,16,mistral,refusal_calibration
42002,2,23,model.layers.23,0.06500621140003204,16,mistral,refusal_calibration
42002,2,24,model.layers.24,0.05942240357398987,16,mistral,refusal_calibration
42002,2,25,model.layers.25,0.05165500566363335,16,mistral,refusal_calibration
42002,2,26,model.layers.26,0.05220075324177742,16,mistral,refusal_calibration
42002,2,27,model.layers.27,0.04961647838354111,16,mistral,refusal_calibration
42002,2,28,model.layers.28,0.04916243627667427,16,mistral,refusal_calibration
42002,2,29,model.layers.29,0.054926931858062744,16,mistral,refusal_calibration
42002,2,30,model.layers.30,0.054026804864406586,16,mistral,refusal_calibration
42002,2,31,model.layers.31,0.05544028431177139,16,mistral,refusal_calibration
42003,3,0,model.layers.0,0.5232309103012085,16,mistral,refusal_calibration
42003,3,1,model.layers.1,0.13924236595630646,16,mistral,refusal_calibration
42003,3,2,model.layers.2,0.16182762384414673,16,mistral,refusal_calibration
42003,3,3,model.layers.3,0.17941994965076447,16,mistral,refusal_calibration
42003,3,4,model.layers.4,0.13376745581626892,16,mistral,refusal_calibration
42003,3,5,model.layers.5,0.10874488204717636,16,mistral,refusal_calibration
42003,3,6,model.layers.6,0.10370773077011108,16,mistral,refusal_calibration
42003,3,7,model.layers.7,0.0980624109506607,16,mistral,refusal_calibration
42003,3,8,model.layers.8,0.09739847481250763,16,mistral,refusal_calibration
42003,3,9,model.layers.9,0.07276996225118637,16,mistral,refusal_calibration
42003,3,10,model.layers.10,0.08843345940113068,16,mistral,refusal_calibration
42003,3,11,model.layers.11,0.10437432676553726,16,mistral,refusal_calibration
42003,3,12,model.layers.12,0.0942375510931015,16,mistral,refusal_calibration
42003,3,13,model.layers.13,0.12649936974048615,16,mistral,refusal_calibration
42003,3,14,model.layers.14,0.15684926509857178,16,mistral,refusal_calibration
42003,3,15,model.layers.15,0.1499243676662445,16,mistral,refusal_calibration
42003,3,16,model.layers.16,0.14274664223194122,16,mistral,refusal_calibration
42003,3,17,model.layers.17,0.15316131711006165,16,mistral,refusal_calibration
42003,3,18,model.layers.18,0.15272670984268188,16,mistral,refusal_calibration
42003,3,19,model.layers.19,0.12963534891605377,16,mistral,refusal_calibration
42003,3,20,model.layers.20,0.12965208292007446,16,mistral,refusal_calibration
42003,3,21,model.layers.21,0.13001638650894165,16,mistral,refusal_calibration
42003,3,22,model.layers.22,0.12137486785650253,16,mistral,refusal_calibration
42003,3,23,model.layers.23,0.12427326291799545,16,mistral,refusal_calibration
42003,3,24,model.layers.24,0.12248410284519196,16,mistral,refusal_calibration
42003,3,25,model.layers.25,0.12832169234752655,16,mistral,refusal_calibration
42003,3,26,model.layers.26,0.12421822547912598,16,mistral,refusal_calibration
42003,3,27,model.layers.27,0.12144366651773453,16,mistral,refusal_calibration
42003,3,28,model.layers.28,0.11657669395208359,16,mistral,refusal_calibration
42003,3,29,model.layers.29,0.12453607469797134,16,mistral,refusal_calibration
42003,3,30,model.layers.30,0.12410205602645874,16,mistral,refusal_calibration
42003,3,31,model.layers.31,0.09298009425401688,16,mistral,refusal_calibration
42004,4,0,model.layers.0,0.5991354584693909,16,mistral,refusal_calibration
42004,4,1,model.layers.1,0.21308061480522156,16,mistral,refusal_calibration
42004,4,2,model.layers.2,0.17501063644886017,16,mistral,refusal_calibration
42004,4,3,model.layers.3,0.15148670971393585,16,mistral,refusal_calibration
42004,4,4,model.layers.4,0.14641019701957703,16,mistral,refusal_calibration
42004,4,5,model.layers.5,0.10971598327159882,16,mistral,refusal_calibration
42004,4,6,model.layers.6,0.11354495584964752,16,mistral,refusal_calibration
42004,4,7,model.layers.7,0.10983743518590927,16,mistral,refusal_calibration
42004,4,8,model.layers.8,0.09752602875232697,16,mistral,refusal_calibration
42004,4,9,model.layers.9,0.07841037213802338,16,mistral,refusal_calibration
42004,4,10,model.layers.10,0.08974150568246841,16,mistral,refusal_calibration
42004,4,11,model.layers.11,0.10611280053853989,16,mistral,refusal_calibration
42004,4,12,model.layers.12,0.0964348316192627,16,mistral,refusal_calibration
42004,4,13,model.layers.13,0.12480385601520538,16,mistral,refusal_calibration
42004,4,14,model.layers.14,0.14828282594680786,16,mistral,refusal_calibration
42004,4,15,model.layers.15,0.14464901387691498,16,mistral,refusal_calibration
42004,4,16,model.layers.16,0.13022275269031525,16,mistral,refusal_calibration
42004,4,17,model.layers.17,0.13719254732131958,16,mistral,refusal_calibration
42004,4,18,model.layers.18,0.13664919137954712,16,mistral,refusal_calibration
42004,4,19,model.layers.19,0.12067179381847382,16,mistral,refusal_calibration
42004,4,20,model.layers.20,0.12084896862506866,16,mistral,refusal_calibration
42004,4,21,model.layers.21,0.11312663555145264,16,mistral,refusal_calibration
42004,4,22,model.layers.22,0.11573921144008636,16,mistral,refusal_calibration
42004,4,23,model.layers.23,0.11692927777767181,16,mistral,refusal_calibration
42004,4,24,model.layers.24,0.101528599858284,16,mistral,refusal_calibration
42004,4,25,model.layers.25,0.1011497750878334,16,mistral,refusal_calibration
42004,4,26,model.layers.26,0.09630914032459259,16,mistral,refusal_calibration
42004,4,27,model.layers.27,0.08815203607082367,16,mistral,refusal_calibration
42004,4,28,model.layers.28,0.07891003042459488,16,mistral,refusal_calibration
42004,4,29,model.layers.29,0.07726465165615082,16,mistral,refusal_calibration
42004,4,30,model.layers.30,0.07823360711336136,16,mistral,refusal_calibration
42004,4,31,model.layers.31,0.06772716343402863,16,mistral,refusal_calibration
