layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
20,model.layers.20,2,0.05924723297357559,0.2990476042032242
20,model.layers.20,3,0.049673765897750854,0.34872137010097504
20,model.layers.20,4,0.045366741716861725,0.39408811181783676
21,model.layers.21,0,0.15477611124515533,0.15477611124515533
21,model.layers.21,1,0.0752725675702095,0.23004867881536484
21,model.layers.21,2,0.06103239953517914,0.291081078350544
21,model.layers.21,3,0.048260606825351715,0.3393416851758957
21,model.layers.21,4,0.046467047184705734,0.3858087323606014
22,model.layers.22,0,0.14616352319717407,0.14616352319717407
22,model.layers.22,1,0.0767652615904808,0.22292878478765488
22,model.layers.22,2,0.06031732261180878,0.28324610739946365
22,model.layers.22,3,0.048681944608688354,0.331928052008152
22,model.layers.22,4,0.04652659222483635,0.37845464423298836
23,model.layers.23,0,0.14718681573867798,0.14718681573867798
23,model.layers.23,1,0.07926533371210098,0.22645214945077896
23,model.layers.23,2,0.05793638899922371,0.28438853845000267
23,model.layers.23,3,0.046799518167972565,0.33118805661797523
23,model.layers.23,4,0.04588271304965019,0.3770707696676254
24,model.layers.24,0,0.1411104053258896,0.1411104053258896
24,model.layers.24,1,0.07892154902219772,0.2200319543480873
24,model.layers.24,2,0.05747538059949875,0.27750733494758606
24,model.layers.24,3,0.04762336611747742,0.3251307010650635
24,model.layers.24,4,0.04614889621734619,0.37127959728240967
25,model.layers.25,0,0.1421770453453064,0.1421770453453064
25,model.layers.25,1,0.07778673619031906,0.21996378153562546
25,model.layers.25,2,0.056842997670173645,0.2768067792057991
25,model.layers.25,3,0.04711421579122543,0.32392099499702454
25,model.layers.25,4,0.045989714562892914,0.36991070955991745
26,model.layers.26,0,0.13755030930042267,0.13755030930042267
26,model.layers.26,1,0.0801551416516304,0.21770545095205307
26,model.layers.26,2,0.05642693489789963,0.2741323858499527
26,model.layers.26,3,0.047633472830057144,0.32176585868000984
26,model.layers.26,4,0.045389194041490555,0.3671550527215004
27,model.layers.27,0,0.13851313292980194,0.13851313292980194
27,model.layers.27,1,0.0788864716887474,0.21739960461854935
27,model.layers.27,2,0.05503806471824646,0.2724376693367958
27,model.layers.27,3,0.04749056324362755,0.31992823258042336
27,model.layers.27,4,0.044601649045944214,0.36452988162636757
28,model.layers.28,0,0.1445891261100769,0.1445891261100769
28,model.layers.28,1,0.08126881718635559,0.2258579432964325
28,model.layers.28,2,0.053465310484170914,0.2793232537806034
28,model.layers.28,3,0.047759730368852615,0.327082984149456
28,model.layers.28,4,0.04370670020580292,0.37078968435525894
29,model.layers.29,0,0.15945357084274292,0.15945357084274292
29,model.layers.29,1,0.0805017277598381,0.23995529860258102
29,model.layers.29,2,0.05163811519742012,0.29159341380000114
29,model.layers.29,3,0.04727315157651901,0.33886656537652016
29,model.layers.29,4,0.04302845150232315,0.3818950168788433
30,model.layers.30,0,0.17195865511894226,0.17195865511894226
30,model.layers.30,1,0.0788726955652237,0.25083135068416595
30,model.layers.30,2,0.05075683072209358,0.30158818140625954
30,model.layers.30,3,0.04798581451177597,0.3495739959180355
30,model.layers.30,4,0.04291439428925514,0.39248839020729065
