method,alpha,pair_idx,cos_pos,cos_neg,correct
none,0.0,34,0.5412031412124634,0.6274104714393616,0
none,0.0,6,0.29044008255004883,0.37960267066955566,0
none,0.0,8,0.43338680267333984,0.39014625549316406,1
none,0.0,14,0.30439454317092896,0.29728588461875916,1
none,0.0,15,0.28858423233032227,0.2919727563858032,0
none,0.0,17,0.40589800477027893,0.46617391705513,0
none,0.0,1,0.32281768321990967,0.21834298968315125,1
none,0.0,7,0.36968228220939636,0.4140095114707947,0
none,0.0,40,0.3286440968513489,0.33650827407836914,0
raw_addition,1.0,34,0.3232232332229614,0.2989765405654907,1
raw_addition,1.0,6,0.29061752557754517,0.25975343585014343,1
raw_addition,1.0,8,0.2880367636680603,0.2905704379081726,0
raw_addition,1.0,14,0.3124501407146454,0.25357747077941895,1
raw_addition,1.0,15,0.2885660231113434,0.25922754406929016,1
raw_addition,1.0,17,0.3200501799583435,0.31270286440849304,1
raw_addition,1.0,1,0.3136020600795746,0.22954082489013672,1
raw_addition,1.0,7,0.3041687607765198,0.2629208266735077,1
raw_addition,1.0,40,0.298417866230011,0.25696492195129395,1
pca_uncalibrated,1.0,34,0.21169956028461456,0.2045523226261139,1
pca_uncalibrated,1.0,6,0.23066002130508423,0.2439330667257309,0
pca_uncalibrated,1.0,8,0.27945664525032043,0.27017849683761597,1
pca_uncalibrated,1.0,14,0.38114383816719055,0.3871799111366272,0
pca_uncalibrated,1.0,15,0.3313361406326294,0.3083668053150177,1
pca_uncalibrated,1.0,17,0.304360568523407,0.3503705561161041,0
pca_uncalibrated,1.0,1,0.250261127948761,0.20089265704154968,1
pca_uncalibrated,1.0,7,0.2491375207901001,0.29383009672164917,0
pca_uncalibrated,1.0,40,0.2830492854118347,0.2846408486366272,0
pca_k_calibrated,1.0,34,0.2244211733341217,0.24765247106552124,0
pca_k_calibrated,1.0,6,0.22366155683994293,0.24792377650737762,0
pca_k_calibrated,1.0,8,0.16852524876594543,0.1629919409751892,1
pca_k_calibrated,1.0,14,0.21155685186386108,0.21440936625003815,0
pca_k_calibrated,1.0,15,0.2187393307685852,0.17720136046409607,1
pca_k_calibrated,1.0,17,0.18690122663974762,0.2383434772491455,0
pca_k_calibrated,1.0,1,0.2659260928630829,0.2268257737159729,1
pca_k_calibrated,1.0,7,0.2857912480831146,0.3280174136161804,0
pca_k_calibrated,1.0,40,0.1926368623971939,0.21979914605617523,0
