method,alpha,pair_idx,cos_pos,cos_neg,correct
none,0.0,5,0.18127936124801636,0.13472457230091095,1
none,0.0,34,0.053945109248161316,0.054390646517276764,0
none,0.0,6,0.2781529724597931,0.19668316841125488,1
none,0.0,8,0.18373554944992065,0.1515914797782898,1
none,0.0,14,0.3395083248615265,0.2578093409538269,1
none,0.0,15,0.2301136553287506,0.18135520815849304,1
none,0.0,17,0.5194910764694214,0.3399595022201538,1
none,0.0,1,0.26487380266189575,0.2289835810661316,1
none,0.0,7,0.1554187834262848,0.12665200233459473,1
none,0.0,40,0.30603867769241333,0.2395407110452652,1
raw_addition,1.0,5,0.2679983973503113,0.2372453212738037,1
raw_addition,1.0,34,0.32646751403808594,0.2923526167869568,1
raw_addition,1.0,6,0.32536375522613525,0.30830812454223633,1
raw_addition,1.0,8,0.3090890049934387,0.352977454662323,0
raw_addition,1.0,14,0.33723974227905273,0.34856513142585754,0
raw_addition,1.0,15,0.32862603664398193,0.3017827570438385,1
raw_addition,1.0,17,0.3226242661476135,0.29830509424209595,1
raw_addition,1.0,1,0.27828913927078247,0.250760555267334,1
raw_addition,1.0,7,0.2664744555950165,0.25102120637893677,1
raw_addition,1.0,40,0.3027568459510803,0.29013359546661377,1
pca_uncalibrated,1.0,5,0.358096182346344,0.296733558177948,1
pca_uncalibrated,1.0,34,0.4422648251056671,0.39034849405288696,1
pca_uncalibrated,1.0,6,0.3748369514942169,0.31290534138679504,1
pca_uncalibrated,1.0,8,0.32984936237335205,0.3584232032299042,0
pca_uncalibrated,1.0,14,0.3541948199272156,0.3586602210998535,0
pca_uncalibrated,1.0,15,0.4231688976287842,0.3193095326423645,1
pca_uncalibrated,1.0,17,0.44220229983329773,0.3814847767353058,1
pca_uncalibrated,1.0,1,0.2525741457939148,0.22172600030899048,1
pca_uncalibrated,1.0,7,0.383584588766098,0.2941328287124634,1
pca_uncalibrated,1.0,40,0.4085215628147125,0.3634883761405945,1
pca_k_calibrated,1.0,5,0.3044569492340088,0.214077889919281,1
pca_k_calibrated,1.0,34,0.0680350810289383,0.051049571484327316,1
pca_k_calibrated,1.0,6,0.2282298356294632,0.1669088900089264,1
pca_k_calibrated,1.0,8,0.2471122443675995,0.2172277867794037,1
pca_k_calibrated,1.0,14,0.19574347138404846,0.1547355353832245,1
pca_k_calibrated,1.0,15,0.303993284702301,0.25462156534194946,1
pca_k_calibrated,1.0,17,0.2772536873817444,0.18612462282180786,1
pca_k_calibrated,1.0,1,0.1776355355978012,0.1642155796289444,1
pca_k_calibrated,1.0,7,0.1982783079147339,0.1587214469909668,1
pca_k_calibrated,1.0,40,0.2671528458595276,0.22431834042072296,1
