layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
13,model.layers.13,4,0.0008221563184633851,0.9910633012768812
14,model.layers.14,0,0.9822915196418762,0.9822915196418762
14,model.layers.14,1,0.002780584618449211,0.9850721042603254
14,model.layers.14,2,0.0016343953320756555,0.9867064995924011
14,model.layers.14,3,0.001165805384516716,0.9878723049769178
14,model.layers.14,4,0.0009882644517347217,0.9888605694286525
15,model.layers.15,0,0.9767637252807617,0.9767637252807617
15,model.layers.15,1,0.0038029507268220186,0.9805666760075837
15,model.layers.15,2,0.0020601684227585793,0.9826268444303423
15,model.layers.15,3,0.0015018768608570099,0.9841287212911993
15,model.layers.15,4,0.0013221086701378226,0.9854508299613371
16,model.layers.16,0,0.9686567187309265,0.9686567187309265
16,model.layers.16,1,0.005370636470615864,0.9740273552015424
16,model.layers.16,2,0.00257457816042006,0.9766019333619624
16,model.layers.16,3,0.002163735218346119,0.9787656685803086
16,model.layers.16,4,0.0018399190157651901,0.9806055875960737
17,model.layers.17,0,0.957716703414917,0.957716703414917
17,model.layers.17,1,0.007203611545264721,0.9649203149601817
17,model.layers.17,2,0.0032512485049664974,0.9681715634651482
17,model.layers.17,3,0.0030459098052233458,0.9712174732703716
17,model.layers.17,4,0.0025919366162270308,0.9738094098865986
18,model.layers.18,0,0.9443888664245605,0.9443888664245605
18,model.layers.18,1,0.009097829461097717,0.9534866958856583
18,model.layers.18,2,0.004671051632612944,0.9581577475182712
18,model.layers.18,3,0.0037511829286813736,0.9619089304469526
18,model.layers.18,4,0.0032409424893558025,0.9651498729363084
19,model.layers.19,0,0.9275928735733032,0.9275928735733032
19,model.layers.19,1,0.011206202208995819,0.938799075782299
19,model.layers.19,2,0.006335120182484388,0.9451341959647834
19,model.layers.19,3,0.004521429538726807,0.9496556255035102
19,model.layers.19,4,0.004215385764837265,0.9538710112683475
20,model.layers.20,0,0.9098183512687683,0.9098183512687683
20,model.layers.20,1,0.012394588440656662,0.922212939709425
20,model.layers.20,2,0.00820886716246605,0.930421806871891
20,model.layers.20,3,0.005569098051637411,0.9359909049235284
20,model.layers.20,4,0.005194265861064196,0.9411851707845926
21,model.layers.21,0,0.8928662538528442,0.8928662538528442
21,model.layers.21,1,0.013587291352450848,0.9064535452052951
21,model.layers.21,2,0.009630943648517132,0.9160844888538122
21,model.layers.21,3,0.006871633697301149,0.9229561225511134
21,model.layers.21,4,0.005955618806183338,0.9289117413572967
22,model.layers.22,0,0.875105082988739,0.875105082988739
22,model.layers.22,1,0.014944791793823242,0.8900498747825623
22,model.layers.22,2,0.011334870010614395,0.9013847447931767
22,model.layers.22,3,0.008054982870817184,0.9094397276639938
22,model.layers.22,4,0.006886264309287071,0.9163259919732809
23,model.layers.23,0,0.8554525971412659,0.8554525971412659
23,model.layers.23,1,0.017097149044275284,0.8725497461855412
23,model.layers.23,2,0.013036525808274746,0.8855862719938159
23,model.layers.23,3,0.009234718978404999,0.8948209909722209
23,model.layers.23,4,0.00812943372875452,0.9029504247009754
24,model.layers.24,0,0.8367074728012085,0.8367074728012085
24,model.layers.24,1,0.018298516049981117,0.8550059888511896
24,model.layers.24,2,0.01515640877187252,0.8701623976230621
24,model.layers.24,3,0.0106047997251153,0.8807671973481774
24,model.layers.24,4,0.009104843251407146,0.8898720405995846
25,model.layers.25,0,0.8168026208877563,0.8168026208877563
25,model.layers.25,1,0.020350681617856026,0.8371533025056124
25,model.layers.25,2,0.016990115866065025,0.8541434183716774
25,model.layers.25,3,0.012168046087026596,0.866311464458704
25,model.layers.25,4,0.010119099169969559,0.8764305636286736
26,model.layers.26,0,0.7927401661872864,0.7927401661872864
26,model.layers.26,1,0.022821057587862015,0.8155612237751484
26,model.layers.26,2,0.018863216042518616,0.834424439817667
26,model.layers.26,3,0.013753647916018963,0.848178087733686
26,model.layers.26,4,0.011816516518592834,0.8599946042522788
27,model.layers.27,0,0.7659299969673157,0.7659299969673157
27,model.layers.27,1,0.025172319263219833,0.7911023162305355
27,model.layers.27,2,0.021202754229307175,0.8123050704598427
27,model.layers.27,3,0.01591346599161625,0.8282185364514589
27,model.layers.27,4,0.013635232113301754,0.8418537685647607
28,model.layers.28,0,0.7265479564666748,0.7265479564666748
28,model.layers.28,1,0.030999792739748955,0.7575477492064238
28,model.layers.28,2,0.02464190684258938,0.7821896560490131
28,model.layers.28,3,0.0181592907756567,0.8003489468246698
28,model.layers.28,4,0.01539536751806736,0.8157443143427372
29,model.layers.29,0,0.6798132658004761,0.6798132658004761
29,model.layers.29,1,0.039704933762550354,0.7195181995630264
29,model.layers.29,2,0.029331782832741737,0.7488499823957682
29,model.layers.29,3,0.021737679839134216,0.7705876622349024
29,model.layers.29,4,0.017716756090521812,0.7883044183254242
30,model.layers.30,0,0.5636641979217529,0.5636641979217529
30,model.layers.30,1,0.05678782984614372,0.6204520277678967
30,model.layers.30,2,0.04012168571352959,0.6605737134814262
30,model.layers.30,3,0.029995182529091835,0.6905688960105181
30,model.layers.30,4,0.023771220818161964,0.71434011682868
31,model.layers.31,0,0.6895814538002014,0.6895814538002014
31,model.layers.31,1,0.03824353963136673,0.7278249934315681
31,model.layers.31,2,0.030332624912261963,0.7581576183438301
31,model.layers.31,3,0.018657857552170753,0.7768154758960009
31,model.layers.31,4,0.01667458936572075,0.7934900652617216
