layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
16,model.layers.16,2,0.05433836206793785,0.25285549834370613
16,model.layers.16,3,0.04155982658267021,0.29441532492637634
16,model.layers.16,4,0.029385074973106384,0.3238003998994827
17,model.layers.17,0,0.14463461935520172,0.14463461935520172
17,model.layers.17,1,0.05932210385799408,0.2039567232131958
17,model.layers.17,2,0.05145413428544998,0.2554108574986458
17,model.layers.17,3,0.040118154138326645,0.2955290116369724
17,model.layers.17,4,0.029622603207826614,0.32515161484479904
18,model.layers.18,0,0.1405225545167923,0.1405225545167923
18,model.layers.18,1,0.05977794900536537,0.20030050352215767
18,model.layers.18,2,0.049052923917770386,0.24935342743992805
18,model.layers.18,3,0.04682369902729988,0.29617712646722794
18,model.layers.18,4,0.033237285912036896,0.32941441237926483
19,model.layers.19,0,0.12640343606472015,0.12640343606472015
19,model.layers.19,1,0.06168213486671448,0.18808557093143463
19,model.layers.19,2,0.04573294520378113,0.23381851613521576
19,model.layers.19,3,0.0443163700401783,0.27813488617539406
19,model.layers.19,4,0.03597734123468399,0.31411222741007805
20,model.layers.20,0,0.11516895890235901,0.11516895890235901
20,model.layers.20,1,0.06699246168136597,0.18216142058372498
20,model.layers.20,2,0.04673095420002937,0.22889237478375435
20,model.layers.20,3,0.04355015978217125,0.2724425345659256
20,model.layers.20,4,0.0383295901119709,0.3107721246778965
21,model.layers.21,0,0.10445389151573181,0.10445389151573181
21,model.layers.21,1,0.0665941834449768,0.17104807496070862
21,model.layers.21,2,0.04961135610938072,0.22065943107008934
21,model.layers.21,3,0.041109319776296616,0.26176875084638596
21,model.layers.21,4,0.03753714635968208,0.29930589720606804
22,model.layers.22,0,0.09575891494750977,0.09575891494750977
22,model.layers.22,1,0.0636543408036232,0.15941325575113297
22,model.layers.22,2,0.05089597776532173,0.2103092335164547
22,model.layers.22,3,0.03922838717699051,0.2495376206934452
22,model.layers.22,4,0.03398336470127106,0.28352098539471626
23,model.layers.23,0,0.09075310826301575,0.09075310826301575
23,model.layers.23,1,0.05935614928603172,0.15010925754904747
23,model.layers.23,2,0.050002820789813995,0.20011207833886147
23,model.layers.23,3,0.04330669343471527,0.24341877177357674
23,model.layers.23,4,0.030122185125947,0.27354095689952374
24,model.layers.24,0,0.08578584343194962,0.08578584343194962
24,model.layers.24,1,0.05877251550555229,0.1445583589375019
24,model.layers.24,2,0.05063987895846367,0.19519823789596558
24,model.layers.24,3,0.04365558549761772,0.2388538233935833
24,model.layers.24,4,0.029141491279006004,0.2679953146725893
25,model.layers.25,0,0.08113842457532883,0.08113842457532883
25,model.layers.25,1,0.05802972987294197,0.1391681544482708
25,model.layers.25,2,0.0493507944047451,0.1885189488530159
25,model.layers.25,3,0.04502848535776138,0.23354743421077728
25,model.layers.25,4,0.028338195756077766,0.26188562996685505
26,model.layers.26,0,0.0798388198018074,0.0798388198018074
26,model.layers.26,1,0.05994103103876114,0.13977985084056854
26,model.layers.26,2,0.04846477136015892,0.18824462220072746
26,model.layers.26,3,0.04474836215376854,0.232992984354496
26,model.layers.26,4,0.027737993746995926,0.26073097810149193
27,model.layers.27,0,0.12228017300367355,0.12228017300367355
27,model.layers.27,1,0.062328699976205826,0.18460887297987938
27,model.layers.27,2,0.053914692252874374,0.23852356523275375
27,model.layers.27,3,0.04489206150174141,0.28341562673449516
27,model.layers.27,4,0.03624366968870163,0.3196592964231968
