layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
28,model.layers.28,2,0.053894225507974625,0.22310204431414604
28,model.layers.28,3,0.0482884980738163,0.27139054238796234
28,model.layers.28,4,0.040370356291532516,0.31176089867949486
29,model.layers.29,0,0.09444133937358856,0.09444133937358856
29,model.layers.29,1,0.07157104462385178,0.16601238399744034
29,model.layers.29,2,0.05468050763010979,0.22069289162755013
29,model.layers.29,3,0.048765797168016434,0.26945868879556656
29,model.layers.29,4,0.040703896433115005,0.31016258522868156
30,model.layers.30,0,0.09190630912780762,0.09190630912780762
30,model.layers.30,1,0.06698378175497055,0.15889009088277817
30,model.layers.30,2,0.054861124604940414,0.21375121548771858
30,model.layers.30,3,0.049439121037721634,0.2631903365254402
30,model.layers.30,4,0.04036927968263626,0.3035596162080765
31,model.layers.31,0,0.08447609096765518,0.08447609096765518
31,model.layers.31,1,0.07347410172224045,0.15795019268989563
31,model.layers.31,2,0.054162126034498215,0.21211231872439384
31,model.layers.31,3,0.0490131601691246,0.26112547889351845
31,model.layers.31,4,0.03951827064156532,0.30064374953508377
32,model.layers.32,0,0.08349523693323135,0.08349523693323135
32,model.layers.32,1,0.06896673142910004,0.1524619683623314
32,model.layers.32,2,0.05387277901172638,0.20633474737405777
32,model.layers.32,3,0.04945061355829239,0.25578536093235016
32,model.layers.32,4,0.03927295282483101,0.29505831375718117
33,model.layers.33,0,0.0872674360871315,0.0872674360871315
33,model.layers.33,1,0.07151081413030624,0.15877825021743774
33,model.layers.33,2,0.05219882354140282,0.21097707375884056
33,model.layers.33,3,0.04757723584771156,0.2585543096065521
33,model.layers.33,4,0.039228420704603195,0.2977827303111553
34,model.layers.34,0,0.09523653984069824,0.09523653984069824
34,model.layers.34,1,0.07103528082370758,0.16627182066440582
34,model.layers.34,2,0.052293404936790466,0.2185652256011963
34,model.layers.34,3,0.04697797819972038,0.26554320380091667
34,model.layers.34,4,0.03867434710264206,0.30421755090355873
35,model.layers.35,0,0.08546943217515945,0.08546943217515945
35,model.layers.35,1,0.06621938943862915,0.1516888216137886
35,model.layers.35,2,0.05294537916779518,0.20463420078158379
35,model.layers.35,3,0.04598826542496681,0.2506224662065506
35,model.layers.35,4,0.0392012819647789,0.2898237481713295
36,model.layers.36,0,0.08776393532752991,0.08776393532752991
36,model.layers.36,1,0.06894969940185547,0.15671363472938538
36,model.layers.36,2,0.0526125393807888,0.20932617411017418
36,model.layers.36,3,0.044541992247104645,0.2538681663572788
36,model.layers.36,4,0.0383773148059845,0.2922454811632633
37,model.layers.37,0,0.0874963104724884,0.0874963104724884
37,model.layers.37,1,0.055487919598817825,0.14298423007130623
37,model.layers.37,2,0.05198323354125023,0.19496746361255646
37,model.layers.37,3,0.04483102262020111,0.23979848623275757
37,model.layers.37,4,0.039478152990341187,0.27927663922309875
38,model.layers.38,0,0.08702851086854935,0.08702851086854935
38,model.layers.38,1,0.05682000517845154,0.14384851604700089
38,model.layers.38,2,0.048030074685811996,0.19187859073281288
38,model.layers.38,3,0.04459178075194359,0.23647037148475647
38,model.layers.38,4,0.04087706282734871,0.2773474343121052
39,model.layers.39,0,0.09340415894985199,0.09340415894985199
39,model.layers.39,1,0.056106600910425186,0.14951075986027718
39,model.layers.39,2,0.046921901404857635,0.1964326612651348
39,model.layers.39,3,0.045012857764959335,0.24144551903009415
39,model.layers.39,4,0.0422801747918129,0.28372569382190704
40,model.layers.40,0,0.11055425554513931,0.11055425554513931
40,model.layers.40,1,0.060865819454193115,0.17142007499933243
40,model.layers.40,2,0.045419082045555115,0.21683915704488754
40,model.layers.40,3,0.045115333050489426,0.26195449009537697
40,model.layers.40,4,0.040865458548069,0.30281994864344597
41,model.layers.41,0,0.15597331523895264,0.15597331523895264
41,model.layers.41,1,0.07293453067541122,0.22890784591436386
41,model.layers.41,2,0.04207922890782356,0.2709870748221874
41,model.layers.41,3,0.04046059027314186,0.3114476650953293
41,model.layers.41,4,0.03783084824681282,0.3492785133421421
