layer_idx,layer_name,mean_max_alignment,random_baseline_alignment,alignment_ratio
0,model.layers.0.mlp.down_proj,0.17580674588680267,0.03165367990732193,5.554069569398362
1,model.layers.1.mlp.down_proj,0.19790801405906677,0.029074573889374733,6.806909982762706
2,model.layers.2.mlp.down_proj,0.1156393513083458,0.03048417530953884,3.7934222048230626
3,model.layers.3.mlp.down_proj,0.08753637969493866,0.030655283480882645,2.855507008898528
4,model.layers.4.mlp.down_proj,0.08291198313236237,0.035982124507427216,2.3042547365704724
5,model.layers.5.mlp.down_proj,0.07874761521816254,0.025870565325021744,3.0439076682290738
6,model.layers.6.mlp.down_proj,0.09272225201129913,0.031008457764983177,2.990224464687271
7,model.layers.7.mlp.down_proj,0.11517663300037384,0.02299349382519722,5.009096436882598
8,model.layers.8.mlp.down_proj,0.11553456634283066,0.034518759697675705,3.34700794604744
9,model.layers.9.mlp.down_proj,0.12799417972564697,0.027887588366866112,4.5896466002084715
10,model.layers.10.mlp.down_proj,0.09876368194818497,0.034472767263650894,2.864976818595805
11,model.layers.11.mlp.down_proj,0.11887145042419434,0.029545560479164124,4.023326837366888
12,model.layers.12.mlp.down_proj,0.11585573852062225,0.035615433007478714,3.2529643888740556
13,model.layers.13.mlp.down_proj,0.1623634546995163,0.02794276736676693,5.810571542818908
14,model.layers.14.mlp.down_proj,0.09368003159761429,0.025866951793432236,3.621610645278642
15,model.layers.15.mlp.down_proj,0.13116547465324402,0.034028928726911545,3.8545283588367667
16,model.layers.16.mlp.down_proj,0.13685087859630585,0.027507256716489792,4.975082576634594
17,model.layers.17.mlp.down_proj,0.12955495715141296,0.03174517676234245,4.081090933599901
18,model.layers.18.mlp.down_proj,0.15926086902618408,0.026935571804642677,5.91265944783374
19,model.layers.19.mlp.down_proj,0.11289335787296295,0.021692851558327675,5.204173013641966
20,model.layers.20.mlp.down_proj,0.12218358367681503,0.04014114290475845,3.043849073327754
21,model.layers.21.mlp.down_proj,0.13882097601890564,0.03122859261929989,4.445316292857695
22,model.layers.22.mlp.down_proj,0.12892873585224152,0.03822951391339302,3.3724920691335702
23,model.layers.23.mlp.down_proj,0.06884259730577469,0.03271571174263954,2.104267079471257
24,model.layers.24.mlp.down_proj,0.10877200216054916,0.027632970362901688,3.9363121950243722
25,model.layers.25.mlp.down_proj,0.0339050330221653,0.027783889323472977,1.2203126569903326
26,model.layers.26.mlp.down_proj,0.12102284282445908,0.03510581701993942,3.4473728188222377
27,model.layers.27.mlp.down_proj,0.15878385305404663,0.026134517043828964,6.075637315666497
