layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
20,model.layers.20,1,0.14832547307014465,0.35890476405620575
20,model.layers.20,2,0.08169446140527725,0.440599225461483
20,model.layers.20,3,0.05734816566109657,0.4979473911225796
20,model.layers.20,4,0.048073623329401016,0.5460210144519806
21,model.layers.21,0,0.21763180196285248,0.21763180196285248
21,model.layers.21,1,0.1384107768535614,0.3560425788164139
21,model.layers.21,2,0.08009239286184311,0.436134971678257
21,model.layers.21,3,0.056733421981334686,0.4928683936595917
21,model.layers.21,4,0.047070857137441635,0.5399392507970333
22,model.layers.22,0,0.1992807239294052,0.1992807239294052
22,model.layers.22,1,0.13024964928627014,0.32953037321567535
22,model.layers.22,2,0.07545731216669083,0.4049876853823662
22,model.layers.22,3,0.05500853434205055,0.45999621972441673
22,model.layers.22,4,0.044742900878190994,0.5047391206026077
23,model.layers.23,0,0.1875319927930832,0.1875319927930832
23,model.layers.23,1,0.12368448078632355,0.31121647357940674
23,model.layers.23,2,0.07326789945363998,0.3844843730330467
23,model.layers.23,3,0.05266403406858444,0.43714840710163116
23,model.layers.23,4,0.041413288563489914,0.4785616956651211
24,model.layers.24,0,0.17463216185569763,0.17463216185569763
24,model.layers.24,1,0.12031496316194534,0.294947125017643
24,model.layers.24,2,0.06992761045694351,0.3648747354745865
24,model.layers.24,3,0.05066545680165291,0.4155401922762394
24,model.layers.24,4,0.0373208113014698,0.4528610035777092
25,model.layers.25,0,0.16797496378421783,0.16797496378421783
25,model.layers.25,1,0.11287578195333481,0.28085074573755264
25,model.layers.25,2,0.0674273818731308,0.34827812761068344
25,model.layers.25,3,0.05011066794395447,0.3983887955546379
25,model.layers.25,4,0.03730172663927078,0.4356905221939087
26,model.layers.26,0,0.16789457201957703,0.16789457201957703
26,model.layers.26,1,0.10226725786924362,0.27016182988882065
26,model.layers.26,2,0.06721435487270355,0.3373761847615242
26,model.layers.26,3,0.04751109704375267,0.38488728180527687
26,model.layers.26,4,0.03596717119216919,0.42085445299744606
27,model.layers.27,0,0.2968709468841553,0.2968709468841553
27,model.layers.27,1,0.11773142963647842,0.4146023765206337
27,model.layers.27,2,0.06173289194703102,0.4763352684676647
27,model.layers.27,3,0.055541787296533585,0.5318770557641983
27,model.layers.27,4,0.029486993327736855,0.5613640490919352
