permutation_seed,perm_trial_idx,layer_idx,layer_name,subspace_cosine_sim,n_layers_permuted,model_key,behavior
42002,2,6,model.layers.6,0.11221625655889511,16,mistral,sycophancy_suppression
42002,2,7,model.layers.7,0.11669085174798965,16,mistral,sycophancy_suppression
42002,2,8,model.layers.8,0.0781850665807724,16,mistral,sycophancy_suppression
42002,2,9,model.layers.9,0.05388161540031433,16,mistral,sycophancy_suppression
42002,2,10,model.layers.10,0.05294946953654289,16,mistral,sycophancy_suppression
42002,2,11,model.layers.11,0.054367829114198685,16,mistral,sycophancy_suppression
42002,2,12,model.layers.12,0.04746291786432266,16,mistral,sycophancy_suppression
42002,2,13,model.layers.13,0.048609089106321335,16,mistral,sycophancy_suppression
42002,2,14,model.layers.14,0.05154912546277046,16,mistral,sycophancy_suppression
42002,2,15,model.layers.15,0.03907306119799614,16,mistral,sycophancy_suppression
42002,2,16,model.layers.16,0.044606879353523254,16,mistral,sycophancy_suppression
42002,2,17,model.layers.17,0.06454984843730927,16,mistral,sycophancy_suppression
42002,2,18,model.layers.18,0.07886607944965363,16,mistral,sycophancy_suppression
42002,2,19,model.layers.19,0.08550577610731125,16,mistral,sycophancy_suppression
42002,2,20,model.layers.20,0.09876123815774918,16,mistral,sycophancy_suppression
42002,2,21,model.layers.21,0.08080155402421951,16,mistral,sycophancy_suppression
42002,2,22,model.layers.22,0.07165564596652985,16,mistral,sycophancy_suppression
42002,2,23,model.layers.23,0.07060655951499939,16,mistral,sycophancy_suppression
42002,2,24,model.layers.24,0.06450413167476654,16,mistral,sycophancy_suppression
42002,2,25,model.layers.25,0.0659751445055008,16,mistral,sycophancy_suppression
42002,2,26,model.layers.26,0.07101131230592728,16,mistral,sycophancy_suppression
42002,2,27,model.layers.27,0.06588096916675568,16,mistral,sycophancy_suppression
42002,2,28,model.layers.28,0.06611176580190659,16,mistral,sycophancy_suppression
42002,2,29,model.layers.29,0.05166838318109512,16,mistral,sycophancy_suppression
42002,2,30,model.layers.30,0.05396757274866104,16,mistral,sycophancy_suppression
42002,2,31,model.layers.31,0.09659340232610703,16,mistral,sycophancy_suppression
42003,3,0,model.layers.0,0.6503710746765137,16,mistral,sycophancy_suppression
42003,3,1,model.layers.1,0.3116137683391571,16,mistral,sycophancy_suppression
42003,3,2,model.layers.2,0.34798264503479004,16,mistral,sycophancy_suppression
42003,3,3,model.layers.3,0.2712462246417999,16,mistral,sycophancy_suppression
42003,3,4,model.layers.4,0.18821105360984802,16,mistral,sycophancy_suppression
42003,3,5,model.layers.5,0.1718846708536148,16,mistral,sycophancy_suppression
42003,3,6,model.layers.6,0.15973874926567078,16,mistral,sycophancy_suppression
42003,3,7,model.layers.7,0.15208204090595245,16,mistral,sycophancy_suppression
42003,3,8,model.layers.8,0.14712457358837128,16,mistral,sycophancy_suppression
42003,3,9,model.layers.9,0.11452321708202362,16,mistral,sycophancy_suppression
42003,3,10,model.layers.10,0.14564462006092072,16,mistral,sycophancy_suppression
42003,3,11,model.layers.11,0.12419811636209488,16,mistral,sycophancy_suppression
42003,3,12,model.layers.12,0.09640266746282578,16,mistral,sycophancy_suppression
42003,3,13,model.layers.13,0.10548822581768036,16,mistral,sycophancy_suppression
42003,3,14,model.layers.14,0.1405937820672989,16,mistral,sycophancy_suppression
42003,3,15,model.layers.15,0.13959401845932007,16,mistral,sycophancy_suppression
42003,3,16,model.layers.16,0.12936913967132568,16,mistral,sycophancy_suppression
42003,3,17,model.layers.17,0.13202601671218872,16,mistral,sycophancy_suppression
42003,3,18,model.layers.18,0.1531049907207489,16,mistral,sycophancy_suppression
42003,3,19,model.layers.19,0.15070998668670654,16,mistral,sycophancy_suppression
42003,3,20,model.layers.20,0.18007683753967285,16,mistral,sycophancy_suppression
42003,3,21,model.layers.21,0.1728380173444748,16,mistral,sycophancy_suppression
42003,3,22,model.layers.22,0.15362617373466492,16,mistral,sycophancy_suppression
42003,3,23,model.layers.23,0.15330876410007477,16,mistral,sycophancy_suppression
42003,3,24,model.layers.24,0.13790161907672882,16,mistral,sycophancy_suppression
42003,3,25,model.layers.25,0.13372954726219177,16,mistral,sycophancy_suppression
42003,3,26,model.layers.26,0.12554705142974854,16,mistral,sycophancy_suppression
42003,3,27,model.layers.27,0.11959809064865112,16,mistral,sycophancy_suppression
42003,3,28,model.layers.28,0.11240236461162567,16,mistral,sycophancy_suppression
42003,3,29,model.layers.29,0.1310877501964569,16,mistral,sycophancy_suppression
42003,3,30,model.layers.30,0.1593397706747055,16,mistral,sycophancy_suppression
42003,3,31,model.layers.31,0.18146072328090668,16,mistral,sycophancy_suppression
42004,4,0,model.layers.0,0.6431747674942017,16,mistral,sycophancy_suppression
42004,4,1,model.layers.1,0.5674000978469849,16,mistral,sycophancy_suppression
42004,4,2,model.layers.2,0.2756330370903015,16,mistral,sycophancy_suppression
42004,4,3,model.layers.3,0.2256871461868286,16,mistral,sycophancy_suppression
42004,4,4,model.layers.4,0.21334049105644226,16,mistral,sycophancy_suppression
42004,4,5,model.layers.5,0.1410190761089325,16,mistral,sycophancy_suppression
42004,4,6,model.layers.6,0.13365818560123444,16,mistral,sycophancy_suppression
42004,4,7,model.layers.7,0.1359991431236267,16,mistral,sycophancy_suppression
42004,4,8,model.layers.8,0.11663023382425308,16,mistral,sycophancy_suppression
42004,4,9,model.layers.9,0.0832897275686264,16,mistral,sycophancy_suppression
42004,4,10,model.layers.10,0.11053524911403656,16,mistral,sycophancy_suppression
42004,4,11,model.layers.11,0.1171254888176918,16,mistral,sycophancy_suppression
42004,4,12,model.layers.12,0.09644416719675064,16,mistral,sycophancy_suppression
42004,4,13,model.layers.13,0.10403571277856827,16,mistral,sycophancy_suppression
42004,4,14,model.layers.14,0.12532196938991547,16,mistral,sycophancy_suppression
42004,4,15,model.layers.15,0.11631818860769272,16,mistral,sycophancy_suppression
42004,4,16,model.layers.16,0.1038145199418068,16,mistral,sycophancy_suppression
