layer_idx,layer_name,raw_pc1_alignment,raw_pc1_ratio,raw_mean_dir_alignment,raw_mean_dir_ratio,random_baseline,behavioral_pc1_alignment,behavioral_pc1_ratio,contrastive_mean_alignment,contrastive_mean_ratio
10,model.layers.10,0.07078342884778976,2.437955317781959,0.6486873626708984,22.342387634289533,0.029033930972218513,0.32529008388519287,11.20379024778493,0.043297864496707916,1.4912849054732935
11,model.layers.11,0.05428863689303398,1.8523558221120018,0.5616916418075562,19.16520366838278,0.029307886958122253,0.41280657052993774,14.085169532509232,0.06173839420080185,2.106545319438208
12,model.layers.12,0.06550183892250061,2.2084172875329657,0.6906667947769165,23.286071270685724,0.02966008149087429,0.4139489233493805,13.956431964636067,0.11543802917003632,3.892033314659657
13,model.layers.13,0.07556448876857758,2.5297765533407675,0.5726921558380127,19.172804735809148,0.02987002395093441,0.3313893675804138,11.094378666397704,0.08365371823310852,2.8005908388265883
14,model.layers.14,0.060934580862522125,2.07553363813317,0.4153209924697876,14.14652695221998,0.0293585117906332,0.22757527232170105,7.751594024691491,0.09733397513628006,3.3153578258682894
15,model.layers.15,0.0377376452088356,1.261162936554512,0.6555019617080688,21.906368941945416,0.02992289327085018,0.2959930896759033,9.891860292546943,0.1697627604007721,5.673340247910073
16,model.layers.16,0.05513639748096466,1.8628180506934784,0.6372693777084351,21.530548860384183,0.029598379507660866,0.2171318382024765,7.335936442410317,0.2007642686367035,6.78294775569698
17,model.layers.17,0.053375884890556335,1.8307307023697532,0.6495901942253113,22.280187297410315,0.029155507683753967,0.2622447609901428,8.994689951551791,0.11877693235874176,4.073910479391726
18,model.layers.18,0.08253741264343262,2.8211962664922656,0.5867512822151184,20.055638694370376,0.029256174340844154,0.0790993720293045,2.7036812265366392,0.10610660165548325,3.6268104227331874
19,model.layers.19,0.03816107288002968,1.2918034086135064,0.6084721088409424,20.59759553192013,0.029540928080677986,0.15373453497886658,5.204119835195727,0.14372335374355316,4.865227946996399
20,model.layers.20,0.06800668686628342,2.275346509220629,0.5829224586486816,19.50323773367302,0.029888495802879333,0.1036534532904625,3.4680048974720252,0.11528588831424713,3.8571992788590483
21,model.layers.21,0.14919231832027435,5.228286410144605,0.5749571323394775,20.14876231746109,0.02853560447692871,0.09024025499820709,3.162373935649171,0.04908575117588043,1.7201580395960652
22,model.layers.22,0.16683948040008545,5.7146487047460095,0.608796238899231,20.852718012168722,0.02919505350291729,0.05706147849559784,1.9544912474780969,0.026180177927017212,0.8967333122944224
23,model.layers.23,0.13154657185077667,4.5247402309731,0.47478073835372925,16.33079051392663,0.029072733595967293,0.03322247415781021,1.142736471801264,0.026828600093722343,0.9228096519494168
24,model.layers.24,0.13664564490318298,4.5936555462165645,0.405714750289917,13.639028263005642,0.02974660135805607,0.02859596163034439,0.9613185830818067,0.013715798035264015,0.4610878872877211
25,model.layers.25,0.04118671268224716,1.4311424929731478,0.09165515750646591,3.184803594781417,0.02877890318632126,0.029385944828391075,1.0210932507415744,0.020694393664598465,0.7190820585321175
26,model.layers.26,0.020509053021669388,0.7007462447138598,0.052153684198856354,1.7819690802752803,0.02926744520664215,0.02360701560974121,0.806596361126434,0.0322280190885067,1.1011558323524877
27,model.layers.27,0.019557196646928787,0.6618216722803744,0.023490654304623604,0.7949311138765672,0.029550552368164062,0.029043452814221382,0.9828395581082756,0.018561789765954018,0.628136791033881
28,model.layers.28,0.02626427263021469,0.8989909881321585,0.03343848139047623,1.1445545761004878,0.02921527810394764,0.026649344712495804,0.9121714914198742,0.019017469137907028,0.6509425794031638
29,model.layers.29,0.08006409555673599,2.7422560810682985,0.5084545612335205,17.414954890753503,0.02919643186032772,0.05471676215529442,1.8740906609054926,0.04043157771229744,1.3848122442120694
30,model.layers.30,0.04039487615227699,1.3788277680224754,0.2002556025981903,6.8354705315489435,0.02929653413593769,0.06995781511068344,2.3879211239853095,0.08287891000509262,2.8289662794774015
31,model.layers.31,0.18376389145851135,6.340717738950962,0.18547549843788147,6.399776222367192,0.028981558978557587,0.21935254335403442,7.568693455988066,0.22109489142894745,7.628812651649104
