layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
11,model.layers.11,2,0.10821305215358734,0.40950072556734085
11,model.layers.11,3,0.07537677884101868,0.4848775044083595
11,model.layers.11,4,0.05532383918762207,0.5402013435959816
12,model.layers.12,0,0.19000296294689178,0.19000296294689178
12,model.layers.12,1,0.11652600765228271,0.3065289705991745
12,model.layers.12,2,0.10300312936306,0.4095320999622345
12,model.layers.12,3,0.07642722874879837,0.48595932871103287
12,model.layers.12,4,0.055529769510030746,0.5414890982210636
13,model.layers.13,0,0.19785308837890625,0.19785308837890625
13,model.layers.13,1,0.11582024395465851,0.31367333233356476
13,model.layers.13,2,0.10140103846788406,0.4150743708014488
13,model.layers.13,3,0.07298240810632706,0.4880567789077759
13,model.layers.13,4,0.05699845030903816,0.545055229216814
14,model.layers.14,0,0.19720007479190826,0.19720007479190826
14,model.layers.14,1,0.12075913697481155,0.3179592117667198
14,model.layers.14,2,0.09257557988166809,0.4105347916483879
14,model.layers.14,3,0.07203604280948639,0.4825708344578743
14,model.layers.14,4,0.05470490828156471,0.537275742739439
15,model.layers.15,0,0.18847890198230743,0.18847890198230743
15,model.layers.15,1,0.12397220730781555,0.312451109290123
15,model.layers.15,2,0.08902327716350555,0.40147438645362854
15,model.layers.15,3,0.07406584918498993,0.47554023563861847
15,model.layers.15,4,0.055999450385570526,0.531539686024189
16,model.layers.16,0,0.19688378274440765,0.19688378274440765
16,model.layers.16,1,0.12822364270687103,0.3251074254512787
16,model.layers.16,2,0.08610126376152039,0.4112086892127991
16,model.layers.16,3,0.0690123587846756,0.48022104799747467
16,model.layers.16,4,0.05601070448756218,0.5362317524850368
17,model.layers.17,0,0.22049805521965027,0.22049805521965027
17,model.layers.17,1,0.12157594412565231,0.3420739993453026
17,model.layers.17,2,0.08742870390415192,0.4295027032494545
17,model.layers.17,3,0.0655299574136734,0.4950326606631279
17,model.layers.17,4,0.05132408067584038,0.5463567413389683
18,model.layers.18,0,0.19966693222522736,0.19966693222522736
18,model.layers.18,1,0.1171470358967781,0.31681396812200546
18,model.layers.18,2,0.08859468996524811,0.40540865808725357
18,model.layers.18,3,0.067324198782444,0.47273285686969757
18,model.layers.18,4,0.051478080451488495,0.5242109373211861
