layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
10,model.layers.10,3,0.059858594089746475,0.3129112012684345
10,model.layers.10,4,0.05137637257575989,0.3642875738441944
11,model.layers.11,0,0.10600538551807404,0.10600538551807404
11,model.layers.11,1,0.0759570300579071,0.18196241557598114
11,model.layers.11,2,0.07030466943979263,0.2522670850157738
11,model.layers.11,3,0.06152491271495819,0.31379199773073196
11,model.layers.11,4,0.050454042851924896,0.36424604058265686
12,model.layers.12,0,0.09858895093202591,0.09858895093202591
12,model.layers.12,1,0.07062040269374847,0.16920935362577438
12,model.layers.12,2,0.06878119707107544,0.23799055069684982
12,model.layers.12,3,0.06237957626581192,0.30037012696266174
12,model.layers.12,4,0.04998382553458214,0.3503539524972439
13,model.layers.13,0,0.09578264504671097,0.09578264504671097
13,model.layers.13,1,0.06960022449493408,0.16538286954164505
13,model.layers.13,2,0.06670733541250229,0.23209020495414734
13,model.layers.13,3,0.06048586219549179,0.29257606714963913
13,model.layers.13,4,0.051794495433568954,0.3443705625832081
14,model.layers.14,0,0.1021822839975357,0.1021822839975357
14,model.layers.14,1,0.07227761298418045,0.17445989698171616
14,model.layers.14,2,0.07123743742704391,0.24569733440876007
14,model.layers.14,3,0.05854858458042145,0.3042459189891815
14,model.layers.14,4,0.051068663597106934,0.35531458258628845
15,model.layers.15,0,0.10543499141931534,0.10543499141931534
15,model.layers.15,1,0.07410173118114471,0.17953672260046005
15,model.layers.15,2,0.07316021621227264,0.2526969388127327
15,model.layers.15,3,0.05806029215455055,0.31075723096728325
15,model.layers.15,4,0.05396464094519615,0.3647218719124794
16,model.layers.16,0,0.10556518286466599,0.10556518286466599
16,model.layers.16,1,0.07773451507091522,0.1832996979355812
16,model.layers.16,2,0.0731700211763382,0.2564697191119194
16,model.layers.16,3,0.05626872181892395,0.31273844093084335
16,model.layers.16,4,0.05522638186812401,0.36796482279896736
17,model.layers.17,0,0.10555125027894974,0.10555125027894974
17,model.layers.17,1,0.08134901523590088,0.18690026551485062
17,model.layers.17,2,0.07593990117311478,0.2628401666879654
17,model.layers.17,3,0.05632758513092995,0.31916775181889534
17,model.layers.17,4,0.05426358804106712,0.37343133985996246
