method,alpha,pair_idx,cos_pos,cos_neg,correct
none,0.0,34,0.181629940867424,0.06664107739925385,1
none,0.0,52,0.22918422520160675,0.16263914108276367,1
none,0.0,43,0.10806110501289368,0.07600986212491989,1
none,0.0,6,0.08760800212621689,0.0428839810192585,1
none,0.0,57,0.07746326178312302,0.09338657557964325,0
none,0.0,8,0.15754175186157227,0.14495906233787537,1
none,0.0,14,0.06402281671762466,0.10282691568136215,0
none,0.0,15,0.22484619915485382,0.15469017624855042,1
none,0.0,17,0.25755542516708374,0.18169480562210083,1
none,0.0,47,0.2272878736257553,0.2349083423614502,0
none,0.0,1,0.07924523949623108,0.04977138340473175,1
none,0.0,7,0.020895810797810555,0.07081693410873413,0
none,0.0,40,0.3639717400074005,0.3577858805656433,1
raw_addition,1.0,34,0.07407881319522858,0.11451011151075363,0
raw_addition,1.0,52,0.14164459705352783,0.08342552930116653,1
raw_addition,1.0,43,0.13674847781658173,0.10326078534126282,1
raw_addition,1.0,6,0.19426989555358887,0.06057456135749817,1
raw_addition,1.0,57,0.15173101425170898,0.1461697369813919,1
raw_addition,1.0,8,-0.04332930967211723,-0.030146006494760513,0
raw_addition,1.0,14,0.08730172365903854,0.20810088515281677,0
raw_addition,1.0,15,0.11384637653827667,0.12245182693004608,0
raw_addition,1.0,17,0.024385197088122368,0.03949228301644325,0
raw_addition,1.0,47,0.06276386231184006,0.05410744994878769,1
raw_addition,1.0,1,0.06368938833475113,0.14910484850406647,0
raw_addition,1.0,7,-0.0427725687623024,0.13573411107063293,0
raw_addition,1.0,40,0.04228036105632782,0.03306843340396881,1
pca_uncalibrated,1.0,34,0.02825338765978813,0.0876341313123703,0
pca_uncalibrated,1.0,52,0.14692969620227814,0.09956839680671692,1
pca_uncalibrated,1.0,43,0.2595536708831787,0.08539480715990067,1
pca_uncalibrated,1.0,6,0.17369534075260162,0.12200826406478882,1
pca_uncalibrated,1.0,57,0.06827490776777267,0.10789915919303894,0
pca_uncalibrated,1.0,8,0.012773921713232994,0.024193281307816505,0
pca_uncalibrated,1.0,14,0.09256278723478317,0.21201658248901367,0
pca_uncalibrated,1.0,15,0.05853481590747833,0.09802990406751633,0
pca_uncalibrated,1.0,17,-0.014298038557171822,-0.02135331928730011,1
pca_uncalibrated,1.0,47,0.07454586029052734,0.108879953622818,0
pca_uncalibrated,1.0,1,0.0901959091424942,0.118242047727108,0
pca_uncalibrated,1.0,7,0.02621551789343357,0.10403507202863693,0
pca_uncalibrated,1.0,40,0.0573761947453022,0.05697223171591759,1
pca_k_calibrated,1.0,34,0.1141948476433754,0.1024627685546875,1
pca_k_calibrated,1.0,52,0.2797543704509735,0.16315625607967377,1
pca_k_calibrated,1.0,43,0.10218504071235657,0.05343838781118393,1
pca_k_calibrated,1.0,6,0.39110344648361206,0.185911625623703,1
pca_k_calibrated,1.0,57,0.12094882130622864,0.15734869241714478,0
pca_k_calibrated,1.0,8,0.0861278623342514,0.06167817860841751,1
pca_k_calibrated,1.0,14,0.17773202061653137,0.11656259000301361,1
pca_k_calibrated,1.0,15,0.2593036890029907,0.11302269250154495,1
pca_k_calibrated,1.0,17,0.20189140737056732,0.1350957602262497,1
pca_k_calibrated,1.0,47,0.17511382699012756,0.13213998079299927,1
pca_k_calibrated,1.0,1,0.0931638553738594,0.09510381519794464,0
pca_k_calibrated,1.0,7,0.016892772167921066,0.10823529958724976,0
pca_k_calibrated,1.0,40,0.11447760462760925,0.1304619312286377,0
