layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
18,model.layers.18,1,0.09855356812477112,0.22928528487682343
18,model.layers.18,2,0.07569517195224762,0.30498045682907104
18,model.layers.18,3,0.0579250305891037,0.36290548741817474
18,model.layers.18,4,0.04690229520201683,0.4098077826201916
19,model.layers.19,0,0.1373470276594162,0.1373470276594162
19,model.layers.19,1,0.09924738854169846,0.23659441620111465
19,model.layers.19,2,0.07727504521608353,0.3138694614171982
19,model.layers.19,3,0.053668759763240814,0.367538221180439
19,model.layers.19,4,0.04529356211423874,0.41283178329467773
20,model.layers.20,0,0.13495980203151703,0.13495980203151703
20,model.layers.20,1,0.10682123899459839,0.24178104102611542
20,model.layers.20,2,0.07472586631774902,0.31650690734386444
20,model.layers.20,3,0.05537409335374832,0.37188100069761276
20,model.layers.20,4,0.04367154464125633,0.4155525453388691
21,model.layers.21,0,0.13494202494621277,0.13494202494621277
21,model.layers.21,1,0.12100411206483841,0.2559461370110512
21,model.layers.21,2,0.07680719345808029,0.33275333046913147
21,model.layers.21,3,0.054463136941194534,0.387216467410326
21,model.layers.21,4,0.043434593826532364,0.43065106123685837
22,model.layers.22,0,0.14003533124923706,0.14003533124923706
22,model.layers.22,1,0.11873049288988113,0.2587658241391182
22,model.layers.22,2,0.07964616268873215,0.33841198682785034
22,model.layers.22,3,0.05370858684182167,0.392120573669672
22,model.layers.22,4,0.04377688467502594,0.43589745834469795
23,model.layers.23,0,0.14193330705165863,0.14193330705165863
23,model.layers.23,1,0.1231362447142601,0.26506955176591873
23,model.layers.23,2,0.07373954355716705,0.3388090953230858
23,model.layers.23,3,0.0529472753405571,0.3917563706636429
23,model.layers.23,4,0.04319028928875923,0.4349466599524021
24,model.layers.24,0,0.13770712912082672,0.13770712912082672
24,model.layers.24,1,0.1255815625190735,0.2632886916399002
24,model.layers.24,2,0.07863966375589371,0.3419283553957939
24,model.layers.24,3,0.053559355437755585,0.3954877108335495
24,model.layers.24,4,0.04182300716638565,0.43731071799993515
25,model.layers.25,0,0.1411343663930893,0.1411343663930893
25,model.layers.25,1,0.1266433596611023,0.2677777260541916
25,model.layers.25,2,0.07974334061145782,0.3475210666656494
25,model.layers.25,3,0.05319395661354065,0.40071502327919006
25,model.layers.25,4,0.041177887469530106,0.44189291074872017
26,model.layers.26,0,0.14729945361614227,0.14729945361614227
26,model.layers.26,1,0.11916006356477737,0.26645951718091965
26,model.layers.26,2,0.06304913014173508,0.3295086473226547
26,model.layers.26,3,0.04930279031395912,0.37881143763661385
26,model.layers.26,4,0.04098699614405632,0.41979843378067017
27,model.layers.27,0,0.14971862733364105,0.14971862733364105
27,model.layers.27,1,0.12202898412942886,0.2717476114630699
27,model.layers.27,2,0.07046368718147278,0.3422112986445427
