layer_idx,layer_name,raw_pc1_alignment,raw_pc1_ratio,raw_mean_dir_alignment,raw_mean_dir_ratio,random_baseline,behavioral_pc1_alignment,behavioral_pc1_ratio,contrastive_mean_alignment,contrastive_mean_ratio
0,model.layers.0,0.2294996976852417,7.5919654522048985,0.6582928895950317,21.776659950515484,0.03022928535938263,0.0759013369679451,2.510854410044208,0.11160273104906082,3.691874486293367
1,model.layers.1,0.2966606616973877,10.108471761954892,0.2787231206893921,9.49726458092598,0.029347725212574005,0.598383903503418,20.389446840588317,0.5929272770881653,20.203516715176598
2,model.layers.2,0.15668807923793793,5.342598426885993,0.41926780343055725,14.29578764349093,0.029328064993023872,0.5455890893936157,18.602968553173348,0.5401203036308289,18.416499190887823
3,model.layers.3,0.27575767040252686,9.203154965772402,0.34163278341293335,11.401675400535204,0.029963383451104164,0.6572233438491821,21.934215906806987,0.6408948302268982,21.38926699928522
4,model.layers.4,0.2692233920097351,9.375553576858895,0.3720335364341736,12.955859174008006,0.02871546521782875,0.661186933517456,23.025463995668677,0.6365200281143188,22.166452854563744
5,model.layers.5,0.22059613466262817,7.289348213821255,0.25899022817611694,8.558037338414737,0.03026280552148819,0.40393051505088806,13.347424164512836,0.37469255924224854,12.381289189956558
6,model.layers.6,0.10374028235673904,3.5095011886622314,0.28647854924201965,9.691479396920961,0.02955983579158783,0.5829505324363708,19.721033527568988,0.5425702929496765,18.354982700854485
7,model.layers.7,0.117881640791893,4.071901904478749,0.29553934931755066,10.208606117546559,0.02895001880824566,0.5319867730140686,18.37604176224246,0.48621299862861633,16.79491074096368
8,model.layers.8,0.10687699913978577,3.5758768992821537,0.5001358985900879,16.73348260771164,0.0298883318901062,0.785162627696991,26.26987027292177,0.7109615802764893,23.78726116610658
9,model.layers.9,0.09066353738307953,3.0615348765112014,0.32415494322776794,10.946094678526553,0.02961375191807747,0.5979037880897522,20.190071476039325,0.526486873626709,17.778458376524085
10,model.layers.10,0.08040463179349899,2.725836558479613,0.38570836186408997,13.076086914751944,0.029497230425477028,0.6426565051078796,21.787010985472058,0.5407179594039917,18.331142730126484
11,model.layers.11,0.10973381251096725,3.8502718313396396,0.3945588767528534,13.844036712154596,0.028500275686383247,0.6747981905937195,23.676899632210308,0.5489857792854309,19.262471916552418
12,model.layers.12,0.06610593944787979,2.2230396688984744,0.22590042650699615,7.596679111444704,0.029736733064055443,0.39684271812438965,13.345201839232137,0.2976839542388916,10.010647221636887
13,model.layers.13,0.09486231207847595,3.1143683673576397,0.2733135521411896,8.972995307709866,0.030459566041827202,0.3858044743537903,12.666118130438361,0.2718054950237274,8.923485177924
14,model.layers.14,0.1723955124616623,5.891648093597176,0.46819785237312317,16.000747032054186,0.029260998591780663,0.6442512273788452,22.017403245506816,0.41896501183509827,14.318205723661759
15,model.layers.15,0.060309022665023804,1.9826863875912628,0.29955190420150757,9.847904286829262,0.030417831614613533,0.39421308040618896,12.959933253653272,0.23787042498588562,7.8200977696092115
16,model.layers.16,0.07365977019071579,2.4979647256696413,0.17062394320964813,5.78623297885447,0.029487913474440575,0.29001861810684204,9.835168857337242,0.17089498043060303,5.795424446809582
17,model.layers.17,0.13306237757205963,4.460015255120238,0.2656484842300415,8.904066752632083,0.029834510758519173,0.357845664024353,11.994352946706798,0.16944275796413422,5.679421179592465
18,model.layers.18,0.22148551046848297,7.358260185910473,0.3096200227737427,10.286292234276509,0.030100254341959953,0.5420131683349609,18.00692924951341,0.25170791149139404,8.36231814753118
19,model.layers.19,0.22155791521072388,7.781581606601822,0.3950046896934509,13.873398406536557,0.028472092002630234,0.5827324986457825,20.466795278870087,0.24189312756061554,8.49579718422069
20,model.layers.20,0.17884325981140137,6.025661896107848,0.42343848943710327,14.266666654573912,0.029680266976356506,0.5874618291854858,19.793009606701048,0.2173398733139038,7.322705896289015
21,model.layers.21,0.13881970942020416,4.660103196095386,0.4785207509994507,16.063684979922247,0.029788976535201073,0.5795624256134033,19.455599807967406,0.23563513159751892,7.910144996385772
22,model.layers.22,0.085393026471138,2.9745738438708136,0.42674678564071655,14.865263347374878,0.028707649558782578,0.45473283529281616,15.840127159193772,0.14368605613708496,5.005148569816587
23,model.layers.23,0.028489649295806885,0.9474026526549131,0.10622012615203857,3.532273361349944,0.0300713200122118,0.06055045127868652,2.0135614013796506,0.020161515101790428,0.6704565819906264
24,model.layers.24,0.019076403230428696,0.6340910301336012,0.03810137137770653,1.2664723813268814,0.03008464351296425,0.02745954878628254,0.9127430033101941,0.026668667793273926,0.886454476195712
25,model.layers.25,0.020925892516970634,0.7120318503526606,0.06040995568037033,2.0555306058239884,0.02938898280262947,0.0310505423694849,1.056536781877663,0.017452465370297432,0.5938437847155483
26,model.layers.26,0.022754810750484467,0.7902028099392274,0.025468969717621803,0.8844569905593854,0.028796164318919182,0.014511166140437126,0.503927032635253,0.015528262592852116,0.5392475845611983
27,model.layers.27,0.009855037555098534,0.34185958263554794,0.021274209022521973,0.7379771184715748,0.028827734291553497,0.01231345720589161,0.4271392491070723,0.014186046086251736,0.4920971398820994
28,model.layers.28,0.02678065560758114,0.8826524057034879,0.03214089944958687,1.0593184362753585,0.03034111112356186,0.028818704187870026,0.9498235948144569,0.02295829728245735,0.7566728994297058
29,model.layers.29,0.2712121903896332,9.177386748061057,0.3858485221862793,13.056496867578327,0.029552223160862923,0.10550232231616974,3.570029847563564,0.052710533142089844,1.7836401367006516
30,model.layers.30,0.1897006779909134,6.392530465284382,0.2540966868400574,8.562546159327361,0.02967536449432373,0.8660867214202881,29.185376725552114,0.2695755362510681,9.084152183488092
31,model.layers.31,0.27158084511756897,9.110073720235052,0.22206032276153564,7.448927076653793,0.02981104701757431,0.36634814739227295,12.289005981148403,0.21162858605384827,7.098998529977486
