layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
0,model.layers.0,0,0.10077036172151566,0.10077036172151566
0,model.layers.0,1,0.06328265368938446,0.16405301541090012
0,model.layers.0,2,0.04929172992706299,0.2133447453379631
0,model.layers.0,3,0.04658958688378334,0.25993433222174644
0,model.layers.0,4,0.04418973997235298,0.3041240721940994
1,model.layers.1,0,0.06999284774065018,0.06999284774065018
1,model.layers.1,1,0.05691665783524513,0.1269095055758953
1,model.layers.1,2,0.05303008481860161,0.17993959039449692
1,model.layers.1,3,0.04620075225830078,0.2261403426527977
1,model.layers.1,4,0.04238903522491455,0.26852937787771225
2,model.layers.2,0,0.0803845152258873,0.0803845152258873
2,model.layers.2,1,0.06873930245637894,0.14912381768226624
2,model.layers.2,2,0.053240809589624405,0.20236462727189064
2,model.layers.2,3,0.04797348752617836,0.250338114798069
2,model.layers.2,4,0.04274897649884224,0.29308709129691124
3,model.layers.3,0,0.07042843103408813,0.07042843103408813
3,model.layers.3,1,0.06078820675611496,0.1312166377902031
3,model.layers.3,2,0.05346445366740227,0.18468109145760536
3,model.layers.3,3,0.04608069732785225,0.2307617887854576
3,model.layers.3,4,0.04141346737742424,0.27217525616288185
4,model.layers.4,0,0.07991869747638702,0.07991869747638702
4,model.layers.4,1,0.0608154833316803,0.14073418080806732
4,model.layers.4,2,0.05434506759047508,0.1950792483985424
4,model.layers.4,3,0.04511930048465729,0.2401985488831997
4,model.layers.4,4,0.041472192853689194,0.2816707417368889
5,model.layers.5,0,0.07738213241100311,0.07738213241100311
5,model.layers.5,1,0.054971348494291306,0.13235348090529442
5,model.layers.5,2,0.051045749336481094,0.1833992302417755
5,model.layers.5,3,0.04458249360322952,0.22798172384500504
5,model.layers.5,4,0.04181541129946709,0.2697971351444721
6,model.layers.6,0,0.07606815546751022,0.07606815546751022
6,model.layers.6,1,0.056973740458488464,0.1330418959259987
6,model.layers.6,2,0.05159013345837593,0.18463202938437462
6,model.layers.6,3,0.043996889144182205,0.22862891852855682
6,model.layers.6,4,0.04103490337729454,0.26966382190585136
7,model.layers.7,0,0.07851540297269821,0.07851540297269821
7,model.layers.7,1,0.0539180263876915,0.1324334293603897
7,model.layers.7,2,0.049332160502672195,0.1817655898630619
7,model.layers.7,3,0.04338535666465759,0.2251509465277195
7,model.layers.7,4,0.03964902460575104,0.26479997113347054
8,model.layers.8,0,0.07727746665477753,0.07727746665477753
8,model.layers.8,1,0.0574648380279541,0.13474230468273163
8,model.layers.8,2,0.046424414962530136,0.18116671964526176
8,model.layers.8,3,0.04295935481786728,0.22412607446312904
8,model.layers.8,4,0.0412965752184391,0.26542264968156815
9,model.layers.9,0,0.08212753385305405,0.08212753385305405
9,model.layers.9,1,0.0576690249145031,0.13979655876755714
9,model.layers.9,2,0.04710160568356514,0.18689816445112228
9,model.layers.9,3,0.042587343603372574,0.22948550805449486
9,model.layers.9,4,0.04083435609936714,0.270319864153862
10,model.layers.10,0,0.08070216327905655,0.08070216327905655
10,model.layers.10,1,0.05858085677027702,0.13928302004933357
10,model.layers.10,2,0.04746180400252342,0.186744824051857
10,model.layers.10,3,0.04183473065495491,0.2285795547068119
10,model.layers.10,4,0.039835408329963684,0.2684149630367756
11,model.layers.11,0,0.08541704714298248,0.08541704714298248
11,model.layers.11,1,0.057927582412958145,0.14334462955594063
11,model.layers.11,2,0.04777063429355621,0.19111526384949684
11,model.layers.11,3,0.041795965284109116,0.23291122913360596
11,model.layers.11,4,0.03948775678873062,0.2723989859223366
12,model.layers.12,0,0.08798940479755402,0.08798940479755402
12,model.layers.12,1,0.05851300433278084,0.14650240913033485
